Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
10,Kazuyoshi Yoshii;Katsutoshi Itoyama;Masataka Goto,Infinite Superimposed Discrete All-Pole Modeling for Multipitch Analysis of Wavelet Spectrograms.,2015,https://doi.org/10.5281/zenodo.1417575,Kazuyoshi Yoshii+Kyoto University>JPN>education;Katsutoshi Itoyama+Kyoto University>JPN>education;Masataka Goto+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility,"This paper presents a statistical multipitch analyzer based on a source-filter model that decomposes a target music audio signal in terms of three major kinds of sound quantities: pitch (fundamental frequency: F0), timbre (spectral envelope), and intensity (amplitude). If the spectral envelope of an isolated sound is represented by an all-pole filter, linear predictive coding (LPC) can be used for filter estimation in the linear-frequency domain. The main problem of LPC is that although only the amplitudes of harmonic partials are reliable samples drawn from the spectral envelope, the whole spectrum is used for filter estimation. To solve this problem, we propose an infinite superimposed discrete all-pole (iSDAP) model that, given a music signal, can estimate an appropriate number of superimposed harmonic structures whose harmonic partials are drawn from a limited number of spectral envelopes. Our nonparametric Bayesian source-filter model is formulated in the log-frequency domain that better suits the frequency characteristics of human audition. Experimental results showed that the proposed model outperformed the counterpart model formulated in the linear frequency domain."
11,Laura Risk;Lillio Mok;Andrew Hankinson;Julie Cumming,Melodic Similarity in Traditional French-Canadian Instrumental Dance Tunes.,2015,https://doi.org/10.5281/zenodo.1414858,Laura Risk+McGill University>CAN>education;Lillio Mok+McGill University>CAN>education;Andrew Hankinson+McGill University>CAN>education;Julie Cumming+McGill University>CAN>education,"Commercial recordings of French-Canadian instrumental dance tunes represent a varied and complex corpus of study. This was a primarily aural tradition, transmitted from performer to performer with few notated sources until the late 20th century. Practitioners routinely combined tune segments to create new tunes and personalized settings of existing tunes. This has resulted in a corpus that exhibits an extreme amount of variation, even among tunes with the same name. In addition, the same tune or tune segment may appear under several different names. Previous attempts at building systems for automated retrieval and ranking of instrumental dance tunes perform well for near-exact matching of tunes, but do not work as well in retrieving and ranking, in order of most to least similar, variants of a tune; especially those with variations as extreme as this particular corpus. In this paper we will describe a new approach capable of ranked retrieval of variant tunes, and demonstrate its effectiveness on a transcribed corpus of incipits."
12,Sergio Oramas;Mohamed Sordo;Luis Espinosa Anke;Xavier Serra,A Semantic-Based Approach for Artist Similarity.,2015,https://doi.org/10.5281/zenodo.1415976,"Sergio Oramas+Music Technology Group, Universitat Pompeu Fabra>ESP>education|Center for Computational Science, University of Miami>USA>education|TALN Group, Universitat Pompeu Fabra>ESP>education;Mohamed Sordo+Center for Computational Science, University of Miami>USA>education;Luis Espinosa-Anke+Music Technology Group, Universitat Pompeu Fabra>ESP>education|TALN Group, Universitat Pompeu Fabra>ESP>education;Xavier Serra+Music Technology Group, Universitat Pompeu Fabra>ESP>education","This paper describes and evaluates a method for computing artist similarity from a set of artist biographies. The proposed method aims at leveraging semantic information present in these biographies, and can be divided in three main steps, namely: (1) entity linking, i.e. detecting mentions to named entities in the text and linking them to an external knowledge base; (2) deriving a knowledge representation from these mentions in the form of a semantic graph or a mapping to a vector-space model; and (3) computing semantic similarity between documents. We test this approach on a corpus of 188 artist biographies and a slightly larger dataset of 2,336 artists, both gathered from Last.fm. The former is mapped to the MIREX Audio and Music Similarity evaluation dataset, so that its similarity judgments can be used as ground truth. For the latter dataset we use the similarity between artists as provided by the Last.fm API. Our evaluation results show that an approach that computes similarity over a graph of entities and semantic categories clearly outperforms a baseline that exploits word co-occurrences and latent factors."
13,Shuo Zhang;Rafael Caro Repetto;Xavier Serra,Predicting Pairwise Pitch Contour Relations Based on Linguistic Tone Information in Beijing Opera Singing.,2015,https://doi.org/10.5281/zenodo.1416066,"Shuo Zhang+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Rafael Caro Repetto+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Xavier Serra+Music Technology Group, Universitat Pompeu Fabra>ESP>education","The similarity between linguistic tones and melodic pitch contours in Beijing Opera can be captured either by the contour shape of single syllable units, or by the pairwise pitch height relations in adjacent syllable units. In this paper, we investigate the latter problem with a novel machine learning approach, using techniques from time series data mining. Approximately 1300 pairwise contour segments are extracted from a selection of 20 arias. We then formulate the problem as a supervised machine-learning task of predicting types of pairwise melodic relations based on linguistic tone information. The results give a comparative view of fixed and mixed-effects models that achieved around 70% of maximum accuracy. We discuss the superiority of the current method to that of the unsupervised learning in single-syllable-unit contour analysis of similarity in Beijing Opera."
14,Graham Percival;Satoru Fukayama;Masataka Goto,Song2Quartet: A System for Generating String Quartet Cover Songs from Polyphonic Audio of Popular Music.,2015,https://doi.org/10.5281/zenodo.1415014,Graham Percival+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility;Satoru Fukayama+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility;Masataka Goto+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility,"We present Song2Quartet, a system for generating string quartet versions of popular songs by combining probabilistic models estimated from a corpus of symbolic classical music with the target audio file of any song. Song2Quartet allows users to add novelty to listening experience of their favorite songs and gain familiarity with string quartets. Previous work in automatic arrangement of music only used symbolic scores to achieve a particular musical style; our challenge is to also consider audio features of the target popular song. In addition to typical audio music content analysis such as beat and chord estimation, we also use time-frequency spectral analysis in order to better reflect partial phrases of the song in its cover version. Song2Quartet produces a probabilistic network of possible musical notes at every sixteenth note for each accompanying instrument of the quartet by combining beats, chords, and spectrogram from the target song with Markov chains estimated from our corpora of quartet music. As a result, the musical score of the cover version can be generated by finding the optimal paths through these networks. We show that the generated results follow the conventions of classical string quartet music while retaining some partial phrases and chord voicings from the target audio."
15,Jan Schlüter;Thomas Grill,Exploring Data Augmentation for Improved Singing Voice Detection with Neural Networks.,2015,https://doi.org/10.5281/zenodo.1417745,Jan Schlüter+Austrian Research Institute for Artificial Intelligence>AUT>facility;Thomas Grill+Austrian Research Institute for Artificial Intelligence>AUT>facility,"In computer vision, state-of-the-art object recognition systems rely on label-preserving image transformations such as scaling and rotation to augment the training datasets. The additional training examples help the system to learn invariances that are difficult to build into the model, and improve generalization to unseen data. To the best of our knowledge, this approach has not been systematically explored for music signals. Using the problem of singing voice detection with neural networks as an example, we apply a range of label-preserving audio transformations to assess their utility for music data augmentation. In line with recent research in speech recognition, we find pitch shifting to be the most helpful augmentation method. Combined with time stretching and random frequency filtering, we achieve a reduction in classification error between 10 and 30%, reaching the state of the art on two public datasets. We expect that audio data augmentation would yield significant gains for several other sequence labelling and event detection tasks in music information retrieval."
16,Siddharth Sigtia;Nicolas Boulanger-Lewandowski;Simon Dixon,Audio Chord Recognition with a Hybrid Recurrent Neural Network.,2015,https://doi.org/10.5281/zenodo.1416594,"Siddharth Sigtia+Centre for Digital Music, Queen Mary University of London>GBR>education;Nicolas Boulanger-Lewandowski+Université de Montréal>CAN>education;Simon Dixon+Centre for Digital Music, Queen Mary University of London>GBR>education","In this paper, we present a novel architecture for audio chord estimation using a hybrid recurrent neural network. The architecture replaces hidden Markov models (HMMs) with recurrent neural network (RNN) based language models for modelling temporal dependencies between chords. We demonstrate the ability of feed forward deep neural networks (DNNs) to learn discriminative features directly from a time-frequency representation of the acoustic signal, eliminating the need for a complex feature extraction stage. For the hybrid RNN architecture, inference over the output variables of interest is performed using beam search. In addition to the hybrid model, we propose a modification to beam search using a hash table which yields improved results while reducing memory requirements by an order of magnitude, thus making the proposed model suitable for real-time applications. We evaluate our model's performance on a dataset with publicly available annotations and demonstrate that the performance is comparable to existing state of the art approaches for chord recognition."
17,Beatrix Vad;Daniel Boland;John Williamson;Roderick Murray-Smith;Peter Berg Steffensen,Design and Evaluation of a Probabilistic Music Projection Interface.,2015,https://doi.org/10.5281/zenodo.1416670,Beatrix Vad+University of Glasgow>GBR>education;Daniel Boland+University of Glasgow>GBR>education;John Williamson+University of Glasgow>GBR>education;Roderick Murray-Smith+University of Glasgow>GBR>education;Peter Berg Steffensen+Syntonetic A/S>DNK>company,"We describe the design and evaluation of a probabilistic interface for music exploration and casual playlist generation. Predicted subjective features, such as mood and genre, inferred from low-level audio features create a 34-dimensional feature space. We use a nonlinear dimensionality reduction algorithm to create 2D music maps of tracks, and augment these with visualisations of probabilistic mappings of selected features and their uncertainty. We evaluated the system in a longitudinal trial in users’ homes over several weeks. Users said they had fun with the interface and liked the casual nature of the playlist generation. Users preferred to generate playlists from a local neighbourhood of the map, rather than from a trajectory, using neighbourhood selection more than three times more often than path selection. Probabilistic highlighting of subjective features led to more focused exploration in mouse activity logs, and 6 of 8 users said they preferred the probabilistic highlighting mode."
18,Asterios I. Zacharakis;Maximos A. Kaliakatsos-Papakostas;Emilios Cambouropoulos,Conceptual Blending in Music Cadences: A Formal Model and Subjective Evaluation.,2015,https://doi.org/10.5281/zenodo.1416056,Asterios Zacharakis+Aristotle University of Thessaloniki>GRC>education;Maximos Kaliakatsos-Papakostas+Aristotle University of Thessaloniki>GRC>education;Emilios Cambouropoulos+Aristotle University of Thessaloniki>GRC>education,"Conceptual blending is a cognitive theory whereby elements from diverse, but structurally-related, mental spaces are ‘blended’ giving rise to new conceptual spaces. This study focuses on structural blending utilising an algorithmic formalisation for conceptual blending applied to harmonic concepts. More specifically, it investigates the ability of the system to produce meaningful blends between harmonic cadences, which arguably constitute the most fundamental harmonic concept. The system creates a variety of blends combining elements of the penultimate chords of two input cadences and it further estimates the expected relationships between the produced blends. Then, a preliminary subjective evaluation of the proposed blending system is presented. A pairwise dissimilarity listening test was conducted using original and blended cadences as stimuli. Subsequent multidimensional scaling analysis produced spatial configurations for both behavioural data and dissimilarity estimations by the algorithm. Comparison of the two configurations showed that the system is capable of making fair predictions of the perceived dissimilarities between the blended cadences. This implies that this conceptual blending approach is able to create perceptually meaningful blends based on self-evaluation of its outcome."
19,Jeongsoo Park 0001;Kyogu Lee,Harmonic-Percussive Source Separation Using Harmonicity and Sparsity Constraints.,2015,https://doi.org/10.5281/zenodo.1417323,Jeongsoo Park+Seoul National University>KOR>education;Kyogu Lee+Seoul National University>KOR>education,"In this paper, we propose a novel approach to harmonic-percussive sound separation (HPSS) using Non-negative Matrix Factorization (NMF) with sparsity and harmonicity constraints. Conventional HPSS methods have focused on temporal continuity of harmonic components and spectral continuity of percussive components. However, it may not be appropriate to use them to separate time-varying harmonic signals such as vocals, vibratos, and glissandos, as they lack in temporal continuity. Based on the observation that the spectral distributions of harmonic and percussive signals differ – i.e., harmonic components have harmonic and sparse structure while percussive components are broadband – we propose an algorithm that successfully separates the rapidly time-varying harmonic signals from the percussive ones by imposing different constraints on the two groups of spectral bases. Experiments with real recordings as well as synthesized sounds show that the proposed method outperforms the conventional methods."
20,Wai Man Szeto;Kin Hong Wong,A Hierarchical Bayesian Framework for Score-Informed Source Separation of Piano Music Signals.,2015,https://doi.org/10.5281/zenodo.1417061,Wai Man Szeto+The Chinese University of Hong Kong>HKG>education|The Chinese University of Hong Kong>HKG>education;Kin Hong Wong+The Chinese University of Hong Kong>HKG>education|The Chinese University of Hong Kong>HKG>education,"Here we propose a score-informed monaural source separation system to extract every tone from a mixture of piano tone signals. Two sinusoidal models in our earlier work are employed in the above-mentioned system to represent piano tones: the General Model and the Piano Model. The General Model, a variant of sinusoidal modeling, can represent a single tone with high modeling quality, yet it fails to separate mixtures of tones due to the overlapping partials. The Piano Model, on the other hand, is an instrument-specific model tailored for piano. Its modeling quality is lower but it can learn from training data (consisting entirely of isolated tones), resolve the overlapping partials and thus separate the mixtures. We formulate a new hierarchical Bayesian framework to run both Models in the source separation process so that the mixtures with overlapping partials can be separated with high quality. The results show that our proposed system gives robust and accurate separation of piano tone signal mixtures (including octaves) while achieving significantly better quality than those reported in related work done previously."
21,Patrick E. Savage;Quentin D. Atkinson,Automatic Tune Family Identification by Musical Sequence Alignment.,2015,https://doi.org/10.5281/zenodo.1417135,Patrick E. Savage+Tokyo University of the Arts>JPN>education;Quentin D. Atkinson+Auckland University>NZL>education,"Musics, like languages and genes, evolve through a process of transmission, variation, and selection. Evolution of musical tune families has been studied qualitatively for over a century, but quantitative analysis has been hampered by an inability to objectively distinguish between musical similarities that are due to chance and those that are due to descent from a common ancestor. Here we propose an automated method to identify tune families by adapting genetic sequence alignment algorithms designed for automatic identification and alignment of protein families. We tested the effectiveness of our method against a high-quality ground-truth dataset of 26 folk tunes from four diverse tune families (two English, two Japanese) that had previously been identified and aligned manually by expert musicologists. We tested different combinations of parameters related to sequence alignment and to modeling of pitch, rhythm, and text to find the combination that best matched the ground-truth classifications. The best-performing automated model correctly grouped 100% (26/26) of the tunes in terms of overall similarity to other tunes, identifying 85% (22/26) of these tunes as forming distinct tune families. The success of our approach on a diverse, cross-cultural ground-truth dataset suggests promise for future automated reconstruction of musical evolution on a wide scale."
22,Igor Vatolkin;Günter Rudolph;Claus Weihs,Evaluation of Album Effect for Feature Selection in Music Genre Recognition.,2015,https://doi.org/10.5281/zenodo.1416328,Igor Vatolkin+TU Dortmund>DEU>education;Günter Rudolph+TU Dortmund>DEU>education;Claus Weihs+TU Dortmund>DEU>education,"With an increasing number of available music characteristics, feature selection becomes more important for various categorisation tasks, helping to identify relevant features and remove irrelevant and redundant ones. Another advantage is the decrease of runtime and storage demands. However, sometimes feature selection may lead to “over-optimisation” when data in the optimisation set is too different from data in the independent validation set. In this paper, we extend our previous work on feature selection for music genre recognition and focus on so-called “album effect” meaning that optimised classification models may overemphasize relevant characteristics of particular artists and albums rather than learning relevant properties of genres. For that case we examine the performance of classification models on two validation sets after the optimisation with feature selection: the first set with tracks not used for training and feature selection but randomly selected from the same albums, and the second set with tracks selected from other albums. As it can be expected, the classification performance on the second set decreases. Nevertheless, in almost all cases the feature selection remains beneficial compared to complete feature sets and a baseline using MFCCs, if applied for an ensemble of classifiers, proving robust generalisation performance."
23,Cheng-i Wang;Jennifer Hsu;Shlomo Dubnov,Music Pattern Discovery with Variable Markov Oracle: A Unified Approach to Symbolic and Audio Representations.,2015,https://doi.org/10.5281/zenodo.1416480,"Cheng-i Wang+University of California, San Diego>USA>education;Jennifer Hsu+University of California, San Diego>USA>education;Shlomo Dubnov+University of California, San Diego>USA>education","This paper presents a framework for automatically discovering patterns in a polyphonic music piece. The proposed framework is capable of handling both symbolic and audio representations. Chroma features are post-processed with heuristics stemming from musical knowledge and fed into the pattern discovery framework. The pattern-finding algorithm is based on Variable Markov Oracle. The Variable Markov Oracle data structure is capable of locating repeated suffixes within a time series, thus making it an appropriate tool for the pattern discovery task. Evaluation of the proposed framework is performed on the JKU Patterns Development Dataset with state of the art performance."
24,Rodrigo Schramm;Helena de Souza Nunes;Cláudio Rosito Jung,Automatic Solfège Assessment.,2015,https://doi.org/10.5281/zenodo.1414720,Rodrigo Schramm+Federal University of Rio Grande do Sul>BRA>education;Helena de Souza Nunes+Federal University of Rio Grande do Sul>BRA>education;Cláudio Rosito Jung+Federal University of Rio Grande do Sul>BRA>education,"This paper presents a note-by-note approach for automatic solfège assessment. The proposed system uses melodic transcription techniques to extract the sung notes from the audio signal, and the sequence of melodic segments is subsequently processed by a two stage algorithm. On the first stage, an aggregation process is introduced to perform the temporal alignment between the transcribed melody and the music score (ground truth). This stage implicitly aggregates and links the best combination of the extracted melodic segments with the expected note in the ground truth. On the second stage, a statistical method is used to evaluate the accuracy of each detected sung note. The technique is implemented using a Bayesian classifier, which is trained using an audio dataset containing individual scores provided by a committee of expert listeners. These individual scores were measured at each musical note, regarding the pitch, onset, and offset accuracy. Experimental results indicate that the classification scheme is suitable to be used as an assessment tool, providing useful feedback to the student."
25,Felipe Vieira;Nazareno Andrade,Evaluating Conflict Management Mechanisms for Online Social Jukeboxes.,2015,https://doi.org/10.5281/zenodo.1416232,Felipe Vieira+Universidade Federal de Campina Grande>BRA>education;Nazareno Andrade+Universidade Federal de Campina Grande>BRA>education,"Social music listening is a prevalent and often fruitful experience. Social jukeboxes are systems that enable social music listening with listeners collaboratively choosing the music to be played. Naturally, because music tastes are diverse, using social jukeboxes often involves conflicting interests. Because of that, virtually all social jukeboxes incorporate conflict management mechanisms. In contrast with their widespread use, however, little attention has been given to evaluating how different conflict management mechanisms function to preserve the positive experience of music listeners. This paper presents an experiment with three conflict management mechanisms and three groups of listeners. The mechanisms were chosen to represent those most commonly used in the state of the practice. Our study employs a mixed-methods approach to quantitatively analyze listeners’ satisfaction and to examine their impressions and views on conflict, conflict management mechanisms, and social jukeboxing."
26,Ajay Srinivasamurthy;Andre Holzapfel;Ali Taylan Cemgil;Xavier Serra,Particle Filters for Efficient Meter Tracking with Dynamic Bayesian Networks.,2015,https://doi.org/10.5281/zenodo.1416736,"Ajay Srinivasamurthy+Music Technology Group, Universitat Pompeu Fabra>ESP>education|Dept. of Computer Engineering, Boğaziçi University>TUR>education;Andre Holzapfel+Dept. of Computer Engineering, Boğaziçi University>TUR>education;Ali Taylan Cemgil+Dept. of Computer Engineering, Boğaziçi University>TUR>education;Xavier Serra+Music Technology Group, Universitat Pompeu Fabra>ESP>education","Recent approaches in meter tracking have successfully applied Bayesian models. While the proposed models can be adapted to different musical styles, the applicability of these flexible methods so far is limited because the application of exact inference is computationally demanding. More efficient approximate inference algorithms using particle filters (PF) can be developed to overcome this limitation. In this paper, we assume that the type of meter of a piece is known, and use this knowledge to simplify an existing Bayesian model with the goal of incorporating a more diverse observation model. We then propose Particle Filter based inference schemes for both the original model and the simplification. We compare the results obtained from exact and approximate inference in terms of meter tracking accuracy as well as in terms of computational demands. Evaluations are performed using corpora of Carnatic music from India and a collection of Ballroom dances. We document that the approximate methods perform similar to exact inference, at a lower computational cost. Furthermore, we show that the inference schemes remain accurate for long and full length recordings in Carnatic music."
27,Mohamed Sordo;Mitsunori Ogihara;Stefan Wuchty,Analysis of the Evolution of Research Groups and Topics in the ISMIR Conference.,2015,https://doi.org/10.5281/zenodo.1416354,Mohamed Sordo+University of Miami>USA>education;Mitsunori Ogihara+University of Miami>USA>education;Stefan Wuchty+University of Miami>USA>education,"We present an analysis of the topics and research groups that participated in the ISMIR conference over the last 15 years, based on its proceedings. While we first investigate the topological changes of the co-authorship network as well as topics over time, we also identify groups of researchers, allowing us to investigate their evolution and topic dependence. Notably, we find that large groups last longer if they actively alter their membership. Furthermore, such groups tend to cover a wider selection of topics, suggesting that a change of members as well as of research topics increases their adaptability. In turn, smaller groups show the opposite behavior, persisting longer if their membership is altered minimally and focus on a smaller set of topics. Finally, by analyzing the effect of group size and lifespan on research impact, we observed that papers penned by medium sized and long lasting groups tend to have a citation advantage."
