Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
10,Yu-Fen Huang;Tsung-Ping Chen;Nikki Moran;Simon Coleman;Li Su,Identifying Expressive Semantics in Orchestral Conducting Kinematics,2019,https://doi.org/10.5281/zenodo.3527754,Yu-Fen Huang+Academia Sinica>TWN>education;Tsung-Ping Chen+Academia Sinica>TWN>education;Nikki Moran+University of Edinburgh>GBR>education;Simon Coleman+University of Edinburgh>GBR>education;Li Su+Academia Sinica>TWN>education,"Existing kinematic research on orchestral conducting movement contributes to beat-tracking and the delivery of performance dynamics. Methodologically, such movement cues have been treated as distinct, isolated events. Yet as practicing musicians and music pedagogues know, conductors' expressive instructions are highly flexible and dependent on the musical context. We seek to demonstrate an approach to search for effective descriptors to express musical features in conducting movement in a valid music context, and to extract complex expressive semantics from elementary conducting kinematic variations. This study therefore proposes a multi-task learning model to jointly identify dynamic, articulation, and phrasing cues from conducting kinematics. A professional conducting movement dataset is compiled using a high-resolution motion capture system. The ReliefF algorithm is applied to select significant features from conducting movement, and recurrent neural network (RNN) is implemented to identify multiple movement cues. The experimental results disclose key elements in conducting movement which communicate musical expressiveness; the results also highlight the advantage of multi-task learning in the complete musical context over single-task learning. To the best of our knowledge, this is the first attempt to use recurrent neural network to explore multiple semantic expressive cuing in conducting movement kinematics."
11,Mark Gotham;Dmitri Tymoczko;Michael Cuthbert,The RomanText Format: A Flexible and Standard Method for Representing Roman Numerial Analyses,2019,https://doi.org/10.5281/zenodo.3527756,Dmitri Tymoczko+Princeton University>USA>education;Mark Gotham+Cornell University>USA>education;Michael Scott Cuthbert+M.I.T.>USA>education;Christopher Ariza+Independent>Unknown>Unknown,"Roman numeral analysis has been central to the Western musician's toolkit since its emergence in the early nineteenth century: it is an extremely popular method for recording subjective analytical decisions about the chords and keys implied by a passage of music. Disagreements about these judgments have led to extensive theoretical debates and ongoing controversies. Such debates are exacerbated by the absence of a pubic corpus of expert Roman numeral analyses, and by the more fundamental lack of an agreed-upon, computer-readable syntax in which those analyses might be expressed. This paper specifies such a standard, along with an associated code library in music21, and a preliminary set of example corpora. To frame the project, we review some of the motivations for doing harmonic analysis, some reasons why it resists automation, and some prospective uses for our tools."
12,Lorenzo Porcaro;Emilia Gomez,20 Years of Playlists: A Statistical Analysis on Popularity and Diversity,2019,https://doi.org/10.5281/zenodo.3527758,"Lorenzo Porcaro+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Emilia Gomez+Music Technology Group, Universitat Pompeu Fabra>ESP>education|Joint Research Centre, European Commission>ESP>facility","Grouping songs together, according to music preferences, mood or other characteristics, is an activity which reflects personal listening behaviours and tastes. In the last two decades, due to the increasing size of music catalogues accessible and to improvements of recommendation algorithms, people have been exposed to new ways for creating playlists. In this work, through the statistical analysis of more than 400K playlists from four datasets, created in different temporal and technological contexts, we aim to understand if it is possible to extract information about the evolution of humans strategies for playlist creation. We focus our analysis on two driving concepts of the Music Information Retrieval literature: popularity and diversity."
13,Simon Waloschek;Aristotelis Hadjakos;Alexander Pacha,Identification and Cross-Document Alignment of Measures in Music Score Images,2019,https://doi.org/10.5281/zenodo.3527760,Simon Waloschek+Detmold University of Music>DEU>education;Aristotelis Hadjakos+Detmold University of Music>DEU>education;Alexander Pacha+TU Wien>AUT>education,"In the course of editing musical works, musicologists regularly compare multiple sources of the same musical piece, such as composers' autographs, handwritten copies, and various prints. For efficient comparison, cross-source navigation is essential, enabling to quickly jump back and forth between multiple sources without losing the current musical position. In practice, measures are first annotated by hand in the individual source images and then related to each other. Our approach automates this time-consuming and error-prone process with the help of deep learning. For this purpose, we train a neural network that automatically finds bounding boxes of all measures in images. A second network is trained to compute the similarity between two measures to determine if they have the same musical content and should, therefore, be linked for navigation. Sequences of outputs from the second network are matched using Dynamic Time Warping to provide the final proposal of measure relationships, so-called concordances. In addition to cross-source navigation, the results can be used to spot structural differences across the sources which are essential for editorial work, so that musicologists can focus more on analytical tasks."
14,Kento Watanabe;Masataka Goto,"Query-by-Blending: A Music Exploration System Blending Latent Vector Representations of Lyric Word, Song Audio, and Artist",2019,https://doi.org/10.5281/zenodo.3527762,Kento Watanabe+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility;Masataka Goto+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility,"This paper presents Query-by-Blending, a novel music exploration system that enables users to find unfamiliar music content by flexibly combining three musical aspects: lyric word, song audio, and artist. Although there are various systems for music retrieval based on the similarity between songs or artists and for music browsing based on visualized songs, it is still difficult to explore unfamiliar content by flexibly combining multiple musical aspects. Query-by-Blending overcomes this difficulty by representing each of the aspects as a latent vector representation (called a ""flavor"" in this paper) that is a distinctive quality felt to be characteristic of a given word/song/artist. By giving a lyric word as a query, for example, a user can find songs and artists whose flavors are similar to the flavor of the query word.  Moreover, by giving a query combining (blending) lyric-word and song-audio flavors, the user can interactively explore unfamiliar content containing the blended flavor. This multi-aspect blending was achieved by constructing a novel vector space model into which all of the lyric words, song audio tracks, and artist IDs of a collection can be embedded. In our experiments, we embedded 14,505 lyric words, 433,936 songs, and 44,696 artists into the same shared vector space and found that the system can appropriately calculate similarities between different aspects and blend flavors to find related lyric words, songs, and artists."
15,Brian McFee;Katherine Kinnaird,Improving Structure Evaluation Through Automatic Hierarchy Expansion,2019,https://doi.org/10.5281/zenodo.3527764,Brian McFee+New York University>USA>education;Katherine M. Kinnaird+Smith College>USA>education,"Structural segmentation is the task of partitioning a recording into non-overlapping time intervals, and labeling each segment with an identifying marker such as A, B, or verse. Hierarchical structure annotation expands this idea to allow an annotator to segment a song with multiple levels of granularity. While there has been recent progress in developing evaluation criteria for comparing two hierarchical annotations of the same recording, the existing methods have known deficiencies when dealing with inexact label matchings and sequential label repetition.  In this article, we investigate methods for automatically enhancing structural annotations by inferring (and expanding) hierarchical information from the segment labels. The proposed method complements existing techniques for comparing hierarchical structural annotations by coarsening or refining labels with variation markers to either collapse similarly labeled segments together, or separate identically labeled segments from each other. Using the multi-level structure annotations provided in the SALAMI dataset, we demonstrate that automatic hierarchy expansion allows structure comparison methods to more accurately assess similarity between annotations."
16,Gabriel Meseguer Brocal;Geoffroy Peeters,Conditioned-U-Net: Introducing a Control Mechanism in the U-Net for Multiple Source Separations,2019,https://doi.org/10.5281/zenodo.3527766,"Gabriel Meseguer-Brocal+Ircam Lab, CNRS, Sorbonne Université>FRA>education;Geoffroy Peeters+Institut Polytechnique de Paris, Téléccom Paris>FRA>education","Data-driven models for audio source separation such as U-Net or Wave-U-Net are usually models dedicated to and specifically trained for a single task, e.g. a particular instrument isolation. Training them for various tasks at once commonly results in worse performances than training them for a single specialized task. In this work, we introduce the Conditioned-U-Net (C-U-Net) which adds a control mechanism to the standard U-Net. The control mechanism allows us to train a unique and generic U-Net to perform the separation of various instruments. The C-U-Net decides the instrument to isolate according to a one-hot-encoding input vector. The input vector is embedded to obtain the parameters that control Feature-wise Linear Modulation (FiLM) layers. FiLM layers modify the U-Net feature maps in order to separate the desired instrument via affine transformations. The C-U-Net performs different instrument separations, all with a single model achieving the same performances as the dedicated ones at a lower cost."
17,Andreas Katsiavalos;Tom Collins;Bret Battey,An Initial Computational Model for Musical Schemata Theory,2019,https://doi.org/10.5281/zenodo.3527768,"Andreas Katsiavalos+De Montfort University>GBR>education;Tom Collins+University of York>GBR>education|Music Artificial Intelligence Algorithms, Inc.>USA>company;Bret Battey+De Montfort University>GBR>education","Musical schemata theory entails the classification of subphrase-length progressions in melodic, harmonic and metric feature-sets as named entities (e.g., `Romanesca', `Meyer', `Cadence', etc.), where a musical schema is characterized by factors such as music content and form, position and tonal function within phrase structure, and interrelation with other schemata. To examine and automate the task of musical schemata classification, we developed a novel musical schemata classifier. First, we tested methods for exact and approximate matching of user-defined schemata prototypes, to establish the notions of identity and similarity between composite music patterns. Next, we examined methods for schemata prototype extraction from collections of same-labelled annotated examples, performing training and testing sessions similar to supervised learning approaches. The performance of the above tasks was verified using the same annotated dataset of 40 keyboard sonata excerpts from pre-Classical and Classical periods. Our evaluation of the classifier sheds light on: (a)~ability to parse and interpret music information, (b)~similarity methods for composite music patterns, (c)~categorization methods for polyphonic music."
18,Thomas Parmer;Yong-Yeol Ahn,Evolution of the Informational Complexity of Contemporary Western Music,2019,https://doi.org/10.5281/zenodo.3527772,Thomas Parmer+Indiana University>USA>education|Unknown>Unknown>Unknown;Yong-Yeol Ahn+Indiana University>USA>education|Unknown>Unknown>Unknown,"We measure the complexity of songs in the Million Song Dataset (MSD) in terms of pitch, timbre, loudness, and rhythm to investigate their evolution from 1960 to 2010. By comparing the Billboard Hot 100 with random samples, we find that the complexity of popular songs tends to be more narrowly distributed around the mean, supporting the idea of an inverted U-shaped relationship between complexity and hedonistic value. We then examine the temporal evolution of complexity, reporting consistent changes across decades, such as a decrease in average loudness complexity since the 1960s, and an increase in timbre complexity overall but not for popular songs. We also show, in contrast to claims that popular songs sound more alike over time, that they are not more similar than they were 50 years ago in terms of pitch or rhythm, although similarity in timbre shows distinctive patterns across eras and similarity in loudness has been increasing. Finally, we show that musical genres can be differentiated by their distinctive complexity profiles."
19,Keunwoo Choi;Kyunghyun Cho,Deep Unsupervised Drum Transcription,2019,https://doi.org/10.5281/zenodo.3527774,Keunwoo Choi+Spotify>USA>company;Kyunghyun Cho+New York University>USA>education|Facebook AI Research>USA>company,"We introduce DrummerNet, a drum transcription system that is trained in an unsupervised manner. DrummerNet does not require any ground-truth transcription and, with the data-scalability of deep neural networks, learns from a large unlabeled dataset. In DrummerNet, the target drum signal is first passed to a (trainable) transcriber, then reconstructed in a (fixed) synthesizer according to the transcription estimate. By training the system to minimize the distance between the input and the output audio signals, the transcriber learns to transcribe without ground truth transcription. Our experiment shows that DrummerNet performs favorably compared to many other recent drum transcription systems, both supervised and unsupervised."
20,Jon Gillick;Carmine-Emanuele Cella;David Bamman,Estimating Unobserved Audio Features for Target-Based Orchestration,2019,https://doi.org/10.5281/zenodo.3527776,"Jon Gillick+University of California, Berkeley>USA>education|University of California, Berkeley>USA>education;Carmine-Emanuele Cella+University of California, Berkeley>USA>education;David Bamman+University of California, Berkeley>USA>education","Target-based assisted orchestration can be thought of as the process of searching for optimal combinations of sounds to match a target sound, given a database of samples, a similarity metric, and a set of constraints.  A typical solution to this problem is a proposed orchestral score where candidate scores are ranked by similarity in some feature space between the target sound and the mixture of audio samples in the database corresponding to the notes in the score; in the orchestral setting, valid scores may contain dozens of instruments sounding simultaneously.  Generally, target-based assisted orchestration systems consist of a combinatorial optimization algorithm and a constraint solver that are jointly optimized to find valid solutions.  A key step in the optimization involves generating a large number of combinations of sounds from the database and then comparing the features of each mixture of sounds with the target sound.  Because of the high computational cost required to synthesize a new audio file and then compute features for every combination of sounds, in practice, existing systems instead estimate the features of each new mixture using precomputed features of the individual source files making up the combination.  Currently, state of the art systems use a simple linear combination to make these predictions, even if the features in use are not themselves linear.  In this work, we explore neural models for estimating the features of a mixture of sounds from the features of the component sounds, finding that standard features can be estimated with accuracy significantly better than that of the methods currently used in assisted orchestration systems.  We present quantitative comparisons and discuss the implications of our findings for target-based orchestration problems."
21,Jonathan Driedger;Hendrik Schreiber;Bas de Haas;Meinard Müller,Towards Automatically Correcting Tapped Beat Annotations for Music Recordings,2019,https://doi.org/10.5281/zenodo.3527778,Jonathan Driedger+Chordify>Unknown>company;Hendrik Schreiber+International Audio Laboratories Erlangen>DEU>education;W. Bas de Haas+Chordify>Unknown>company;Meinard Müller+International Audio Laboratories Erlangen>DEU>education,"A common method to create beat annotations for music recordings is to let a human annotator tap along with them. However, this method is problematic due to the limited human ability to temporally align taps with audio cues for beats accurately. In order to create accurate beat annotations, it is therefore typically necessary to manually correct the recorded taps in a subsequent step, which is a cumbersome task. In this work we aim to automate this correction step by ""snapping"" the taps to close-by audio cues - a strategy that is often used by beat tracking algorithms to refine their beat estimates. The main contributions of this paper can be summarized as follows. First, we formalize the automated correction procedure mathematically. Second, we introduce a novel visualization method that serves as a tool to analyze the results of the correction procedure for potential errors. Third, we present a new dataset consisting of beat annotations for 101 music recordings. Fourth, we use this dataset to perform a listening experiment as well as a quantitative study to show the effectiveness of our snapping procedure."
22,Berit Janssen;Tom Collins;Iris Yuping Ren,Algorithmic Ability to Predict the Musical Future: Datasets and Evaluation,2019,https://doi.org/10.5281/zenodo.3527780,"Berit Janssen+Utrecht University>NLD>education;Tom Collins+University of York>GBR>education|Music Artificial Intelligence Algorithms, Inc.>USA>company;Iris Yuping Ren+Utrecht University>NLD>education","Music prediction and generation have been of recurring interest in the field of music informatics: many models that emulate listeners' musical expectancies, or that produce novel musical content have been introduced over the past few decades. So far, these models have mostly been evaluated in isolation, following diverse evaluation strategies. Our paper provides an overview of the new MIREX task Patterns for Prediction. We introduce a dataset, which contains monophonic and polyphonic data, both in symbolic and audio representations. We suggest a standardized evaluation procedure to compare algorithmic musical predictions. We compare two neural network models to a baseline model and show that algorithmic approaches can correctly predict about a third of a monophonic segment, and around half of a polyphonic segment, with one of the neural network models achieving best results. However, other approaches to algorithmic music prediction are needed to achieve a more rounded picture of the potential of state-of-the-art methods of music prediction."
23,Stefan Balke;Matthias Dorfer;Luis Carvalho;Andreas Arzt;Gerhard Widmer,Learning Soft-Attention Models for Tempo-invariant Audio-Sheet Music Retrieval,2019,https://doi.org/10.5281/zenodo.3527782,"Stefan Balke+Institute of Computational Perception, Johannes Kepler University Linz>AUT>education|The Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Matthias Dorfer+Institute of Computational Perception, Johannes Kepler University Linz>AUT>education|The Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Luis Carvalho+Institute of Computational Perception, Johannes Kepler University Linz>AUT>education|The Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Andreas Arzt+Institute of Computational Perception, Johannes Kepler University Linz>AUT>education|The Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Gerhard Widmer+Institute of Computational Perception, Johannes Kepler University Linz>AUT>education|The Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility","Connecting large libraries of digitized audio recordings to their corresponding sheet music images has long been a motivation for researchers to develop new cross-modal retrieval systems. In recent years, retrieval systems based on embedding space learning with deep neural networks got a step closer to fulfilling this vision. However, global and local tempo deviations in the music recordings still require careful tuning of the amount of temporal context given to the system. In this paper, we address this problem by introducing an additional soft-attention mechanism on the audio input. Quantitative and qualitative results on synthesized piano data indicate that this attention increases the robustness of the retrieval system by focusing on different parts of the input representation based on the tempo of the audio. Encouraged by these results, we argue for the potential of attention models as a very general tool for many MIR tasks."
24,Thomas Nuttall;Miguel García-Casado;Víctor Núñez-Tarifa;Rafael Caro Repetto;Xavier Serra,Contributing to New Musicological Theories with Computational Methods: The Case of Centonization in Arab-Andalusian Music,2019,https://doi.org/10.5281/zenodo.3527784,"Thomas Nuttall+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Miguel García Casado+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Víctor Núñez Tarifa+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Rafael Caro Repetto+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Xavier Serra+Music Technology Group, Universitat Pompeu Fabra>ESP>education","Arab-Andalusian music was formed in the medieval Islamic territories of Iberian Peninsula, drawing on local traditions and assuming Arabic influences. The expert performer and researcher of the Moroccan tradition of this music, Amin Chaachoo, is developing a theory, whose last formulation was recently published in La Mu-sique Hispano-Arabe, al-Ala (2016), which argues that centonization, a melodic composition technique used in Gregorian chant, was also utilized for the creation of this repertoire. In this paper we aim to contribute to Chaachoo's theory by means of tf-idf analysis. A highorder n-gram model is applied to a corpus of 149 prescriptive transcriptions of heterophonic recordings, representing each as an unordered multiset of patterns. Computing the tf-idf statistic of each pattern in this corpus provides a means by which we can rank and compare motivic content across nawabāt, distinct musical forms of the tradition. For each nawba, an empirical comparison is made between patterns identified as significant via our approach and those proposed by Chaachoo. Ultimately we observe considerable agreement between the two pattern sets and go further in proposing new, unique and as yet undocumented patterns that occur at least as frequently and with at least as much importance as those in Chaachoo's proposals."
