Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
10,Tal Ben Yakar;Roee Litman;Pablo Sprechmann;Alexander M. Bronstein;Guillermo Sapiro,Bilevel Sparse Models for Polyphonic Music Transcription.,2013,https://doi.org/10.5281/zenodo.1415914,Tal Ben Yakar+Tel Aviv University>ISR>education;Roee Litman+Tel Aviv University>ISR>education;Pablo Sprechmann+Duke University>USA>education;Alex Bronstein+Tel Aviv University>ISR>education;Guillermo Sapiro+Duke University>USA>education,"In this work, we propose a trainable sparse model for automatic polyphonic music transcription, which incorporates several successful approaches into a unified optimization framework. Our model combines unsupervised synthesis models similar to latent component analysis and nonnegative factorization with metric learning techniques that allow supervised discriminative learning. We develop efficient stochastic gradient training schemes allowing unsupervised, semi-, and fully supervised training of the model as well its adaptation to test data. We show efficient fixed complexity and latency approximation that can replace iterative minimization algorithms in time-critical applications. Experimental evaluation on synthetic and real data shows promising initial results."
11,Cory McKay,JProductionCritic: An Educational Tool for Detecting Technical Errors in Audio Mixes.,2013,https://doi.org/10.5281/zenodo.1416180,Cory McKay+Marianopolis College>CAN>education,"jProductionCritic is an open-source educational framework for automatically detecting technical recording, editing and mixing problems in audio files. It is intended to be used as a learning and proofreading tool by students and amateur producers, and can also assist teachers as a timesaving tool when grading recordings. A number of novel error detection algorithms are implemented by jProductionCritic. Problems detected include edit errors, clipping, noise infiltration, poor use of dynamics, poor track balancing, and many others. The error detection algorithms are highly configurable, in order to meet the varying aesthetics of different musical genres (e.g. Baroque vs. noise music). Effective general-purpose default settings were developed based on experiments with a variety of student pieces, and these settings were then validated using a reserved set of student pieces. jProductionCritic is also designed to serve as an extensible framework to which new detection modules can be easily plugged in. It is hoped that this will help to galvanize MIR research relating to audio production, an area that is currently underrepresented in the MIR literature, and that this work will also help to address the current general lack of educational production software."
12,Nicola Orio;Roberto Piva,Combining Timbric and Rhythmic Features for Semantic Music Tagging.,2013,https://doi.org/10.5281/zenodo.1415834,Nicola Orio+University of Padua>ITA>education|University of Padua>ITA>education;Roberto Piva+University of Padua>ITA>education|University of Padua>ITA>education,"In this paper we propose a novel approach to music tagging. The approach uses a statistical framework to model two acoustic features: timbre and rhythm. A collection of tagged music is thus represented as a graph where the states correspond to the songs and the models probabilities are related to the timbric and rhythmic similarity. Under the assumption that acoustically similar songs have similar tags, we infer the tags of a new song by adding it to the graph structure and observing the tags visited in acoustically meaningful random walks. The approach has been tested using the CAL500 dataset, with encouraging results in terms of precision."
13,Matthias Mauch;Sebastian Ewert,The Audio Degradation Toolbox and Its Application to Robustness Evaluation.,2013,https://doi.org/10.5281/zenodo.1415862,Matthias Mauch+Queen Mary University of London>GBR>education;Sebastian Ewert+Queen Mary University of London>GBR>education,"We introduce the Audio Degradation Toolbox (ADT) for the controlled degradation of audio signals, and propose its usage as a means of evaluating and comparing the robustness of audio processing algorithms. Music recordings encountered in practical applications are subject to varied, sometimes unpredictable degradation. For example, audio is degraded by low-quality microphones, noisy recording environments, MP3 compression, dynamic compression in broadcasting or vinyl decay. In spite of this, no standard software for the degradation of audio exists, and music processing methods are usually evaluated against clean data. The ADT fills this gap by providing Matlab scripts that emulate a wide range of degradation types. We describe 14 degradation units, and how they can be chained to create more complex, ‘real-world’ degradations. The ADT also provides functionality to adjust existing ground-truth, correcting for temporal distortions introduced by degradation. Using four different music informatics tasks, we show that performance strongly depends on the combination of method and degradation applied. We demonstrate that specific degradations can reduce or even reverse the performance difference between two competing methods. ADT source code, sounds, impulse responses and definitions are freely available for download."
14,Yading Song;Simon Dixon;Marcus Pearce;Andrea R. Halpern,Do Online Social Tags Predict Perceived or Induced Emotional Responses to Music?,2013,https://doi.org/10.5281/zenodo.1415212,Yading Song+Queen Mary University of London>GBR>education;Simon Dixon+Queen Mary University of London>GBR>education;Marcus Pearce+Queen Mary University of London>GBR>education;Andrea Halpern+Bucknell University>USA>education,"Music provides a powerful means of communication and self-expression. A wealth of research has been performed on the study of music and emotion, including emotion modelling and emotion classification. The emergence of online social tags (OST) has provided highly relevant information for the study of mood, as well as an important impetus for using discrete emotion terms in the study of continuous models of affect. Yet, the extent to which human annotation reveals either perceived emotion or induced emotion remains unknown. 80 musical excerpts were randomly selected from a collection of 2904 songs labelled with the Last.fm tags “happy”, “sad”, “angry” and “relax”. Forty-seven participants provided emotion ratings on the two continuous dimensions of valence and arousal for both perceived and induced emotion. Analysis of variance did not reveal significant differences in ratings between perceived emotion and induced emotion. Moreover, the results indicated that, regardless of the discrete type of emotion experienced, listeners’ ratings of perceived and induced emotion were highly positively correlated. Finally, the emotion tags “happy”, “sad” and “angry” but not “relax” predicted the corresponding experimentally provided emotion categories."
15,Diego Furtado Silva;Hélène Papadopoulos;Gustavo Enrique De Almeida Prado Alves Batista;Daniel P. W. Ellis,A Video Compression-Based Approach to Measure Music Structural Similarity.,2013,https://doi.org/10.5281/zenodo.1417087,"Diego F. Silva+Instituto de Ciências Matemáticas e de Computação – Universidade de São Paulo>BRA>education;Hélène Papadopoulos+Laboratoire des Signaux et Systèmes (L2S), CNRS UMR 8506>FRA>education;Gustavo E.A.P.A. Batista+Instituto de Ciências Matemáticas e de Computação – Universidade de São Paulo>BRA>education;Daniel P.W. Ellis+Columbia University>USA>education","The choice of the distance measure between time-series representations can be decisive to achieve good classification results in many content-based information retrieval applications. In the field of Music Information Retrieval, two-dimensional representations of the music signal are ubiquitous. Such representations are useful to display patterns of evidence that are not clearly revealed directly in the time domain. Among these representations, self-similarity matrices have become common representations for visualizing the time structure of an audio signal. In the context of organizing recordings, recent work has shown that, given a collection of recordings, it is possible to group performances of the same musical work based on the pairwise similarity between structural representations of the audio signal. In this work, we introduce the use of the Campana-Keogh distance, a video compression-based measure, to compare musical items based on their structure. Through extensive experiments, we show that the use of this distance measure outperforms the results of previous work using similar approaches but other distance measures. Along with quantitative results, detailed examples are provided to illustrate the benefits of using the newly proposed distance measure."
16,Alastair Porter;Mohamed Sordo;Xavier Serra,Dunya: A System to Browse Audio Music Collections Exploiting Cultural Context.,2013,https://doi.org/10.5281/zenodo.1417355,"Alastair Porter+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Mohamed Sordo+Music Technology Group, Universitat Pompeu Fabra>ESP>education;Xavier Serra+Music Technology Group, Universitat Pompeu Fabra>ESP>education","Music recommendation and discovery is an important MIR application with a strong impact in the music industry, but most music recommendation systems are still quite generic and without much musical knowledge. In this paper we present a web-based software application that lets users interact with an audio music collection through the use of musical concepts that are derived from a specific musical culture, in this case Carnatic music. The application includes a database containing information relevant to that music collection, such as audio recordings, editorial information, and metadata obtained from various sources. An analysis module extracts features from the audio recordings that are related to Carnatic music, which are then used to create musically meaningful relationships between all of the items in the database. The application displays the content of these items, allowing users to navigate through the collection by identifying and showing other information that is related to the currently viewed item, either by showing the relationships between them or by using culturally relevant similarity measures. The basic architecture and the design principles developed are reusable for other music collections with different characteristics."
17,Jan Van Balen;John Ashley Burgoyne;Frans Wiering;Remco C. Veltkamp,An Analysis of Chorus Features in Popular Song.,2013,https://doi.org/10.5281/zenodo.1415624,Jan Van Balen+Utrecht University>NLD>education;John Ashley Burgoyne+Universiteit van Amsterdam>NLD>education;Frans Wiering+Utrecht University>NLD>education;Remco C. Veltkamp+Utrecht University>NLD>education,"This paper presents a computational study of the perceptual and musicological audio features that correlate with the structural function of sections in pop songs, specifically the chorus. Choruses have been described as more prominent, more catchy and more memorable than other sections in a song, yet chorus detection applications have always been primarily based on identifying the most-repeated section in a song. Inspired by cognitive research rather than applied signal processing, this computational analysis compiles a list of robust and interpretable features and models their influence on the ‘chorusness’ of a collection of song sections from the Billboard dataset. This is done through the unsupervised learning of a probabilistic graphical model. We show that timbre and timbre variety are more strongly related to chorus qualities than harmony and absolute pitch height. A regression and a classification experiment are performed to quantify these relations."
18,Mika Kuuskankare;Craig Sapp,Visual Humdrum-Library for PWGL.,2013,https://doi.org/10.5281/zenodo.1418057,Mika Kuuskankare+Sibelius Academy>FIN>education;Craig Stuart Sapp+Stanford University>USA>education,"We introduce a PWGL Humdrum interface that integrates command-line unix tools for music analysis into a visual programming environment. This symbiosis allows users access to the strengths of each system—algorithmic composition and visual programming components of PWGL along with computational analysis and data processing features of Humdrum tools. Our novel interface for Humdrum graphical programming allows non-programmers better access to Humdrum analysis tools, particularly with the built-in music notation display capabilities of PWGL. ENP (Expressive Notation Package) data from PWGL can be exported as Humdrum data. Humdrum files in turn can be converted back into ENP data, allowing bi-directional communication between the two software systems."
19,Nicholas J. Bryan;Gautham J. Mysore;Ge Wang 0002,Source Separation of Polyphonic Music with Interactive User-Feedback on a Piano Roll Display.,2013,https://doi.org/10.5281/zenodo.1418247,Nicholas J. Bryan+Stanford University>USA>education|Adobe Research>USA>company;Gautham J. Mysore+Adobe Research>USA>company;Ge Wang+Stanford University>USA>education,"The task of separating a single recording of a polyphonic instrument (e.g. piano, guitar, etc.) into distinctive pitch tracks is challenging. One promising class of methods to accomplish this task is based on non-negative matrix factorization (NMF). Such methods, however, are still far from perfect. Distinct pitches from a single instrument have similar timbre, similar note attacks, and contain overlapping harmonics that all make separation difficult. In an attempt to overcome these issues, we use a database of synthesized piano and guitar recordings to learn the harmonic structure of distinct pitches, perform NMF-based separation, and then extend the method to allow an end-user to interactively correct for errors in the output separation estimates by drawing on a piano roll display of the separated tracks. The user-annotations are mapped to linear grouping regularization parameters within a modified NMF-based algorithm and are then used to refine the separation estimates in an iterative manner. For evaluation, a prototype user-interface was built and used to separate several polyphonic guitar and piano recordings. Initial results show that the method of interactive feedback can significantly increase the separation quality and produce high-quality separation results."
20,Gabriel Vigliensoni;Gregory Burlet;Ichiro Fujinaga,Optical Measure Recognition in Common Music Notation.,2013,https://doi.org/10.5281/zenodo.1417024,Gabriel Vigliensoni+McGill University>CAN>education;Gregory Burlet+McGill University>CAN>education;Ichiro Fujinaga+McGill University>CAN>education,"This paper presents work on the automatic recognition of measures in common Western music notation scores using optical music recognition techniques. It is important to extract the bounding boxes of measures within a music score to facilitate some methods of multimodal navigation of music catalogues. We present an image processing algorithm that extracts the position of barlines on an input music score in order to deduce the number and position of measures on the page. An open-source implementation of this algorithm is made publicly available. In addition, we have created a ground-truth dataset of 100 images of music scores with manually annotated measures. We conducted several experiments using different combinations of values for two critical parameters to evaluate our measure recognition algorithm. Our algorithm obtained an f-score of 91 percent with the optimal set of parameters. Although our implementation obtained results similar to previous approaches, the scope and size of the evaluation dataset is significantly larger."
21,Gabriel Vigliensoni;John Ashley Burgoyne;Ichiro Fujinaga,Musicbrainz for The World: The Chilean Experience.,2013,https://doi.org/10.5281/zenodo.1417951,Gabriel Vigliensoni+McGill University>CAN>education|Unknown>Unknown>Unknown;John Ashley Burgoyne+University of Amsterdam>NLD>education|Unknown>Unknown>Unknown;Ichiro Fujinaga+McGill University>CAN>education|Unknown>Unknown>Unknown,"In this paper we present our research in gathering data from several semi-structured collections of cultural heritage—Chilean music-related websites—and uploading the data into an open-source music database, where the data can be easily searched, discovered, and interlinked. This paper also reviews the characteristics of four user-contributed, music metadatabases (MusicBrainz, Discogs, MusicMoz, and FreeDB), and explains why we chose MusicBrainz as the repository for our data. We also explain how we collected data from the five most important sources of Chilean music-related data, and we give details about the context, design, and results of an experiment for artist name comparison to verify which of the artists that we have in our database exist in the MusicBrainz database already. Although it represents a single case study, we believe this information will be of great help to other MIR researchers who are trying to design their own studies of world music."
22,Sally Jo Cunningham;Jin Ha Lee,Influences of ISMIR and MIREX Research on Technology Patents.,2013,https://doi.org/10.5281/zenodo.1417303,Sally Jo Cunningham+University of Waikato>NZL>education;Jin Ha Lee+University of Washington>USA>education,"Much of the current Music Information Retrieval (MIR) research aims to contribute to the field by creating practical music applications or algorithms that can be used as part of such applications. Understanding how academic research results influence and translate to commercial products can be useful for MIR researchers, especially when we try to measure the impact of our research. This study aims to improve our understanding of the commercial influence of academic MIR research by analyzing the patents citing publications from ISMIR (International Society for Music Information Retrieval) Conference proceedings and its associated MIREX (Music Information Retrieval Evaluation eXchange) MIR algorithm trials. In this paper, we provide our preliminary analyses of the relevant patents as well as the ISMIR publications that are referenced in those patents."
23,Matthew Prockup;Erik M. Schmidt;Jeffrey J. Scott;Youngmoo E. Kim,Toward Understanding Expressive Percussion Through Content Based Analysis.,2013,https://doi.org/10.5281/zenodo.1414726,Matthew Prockup+Drexel University>USA>education;Erik M. Schmidt+Drexel University>USA>education;Jeffrey Scott+Drexel University>USA>education;Youngmoo E. Kim+Drexel University>USA>education,"Musical expression is the creative nuance through which a musician conveys emotion and connects with a listener. In un-pitched percussion instruments, these nuances are a very important component of performance. In this work, we present a system that seeks to classify different expressive articulation techniques independent of percussion instrument. One use of this system is to enhance the organization of large percussion sample libraries, which can be cumbersome and daunting to navigate. This work is also a necessary first step towards understanding musical expression as it relates to percussion performance. The ability to classify expressive techniques can lead to the development of models that learn the functionality of articulations in patterns, as well as how certain performers use them to communicate their ideas and define their musical style. Additionally, in working towards understanding expressive percussion, we introduce a publicly available dataset of articulations recorded from a standard four piece drum kit that captures the instrument’s expressive range."
24,Eric J. Humphrey;Oriol Nieto;Juan Pablo Bello,Data Driven and Discriminative Projections for Large-Scale Cover Song Identification.,2013,https://doi.org/10.5281/zenodo.1416548,Eric J. Humphrey+New York University>USA>education;Oriol Nieto+New York University>USA>education;Juan P. Bello+New York University>USA>education,"The predominant approach to computing document similarity in web scale applications proceeds by encoding task-specific invariance in a vectorized representation, such that the relationship between items can be computed efficiently by a simple scoring function, e.g. Euclidean distance. Here, we improve upon previous work in large-scale cover song identification by using data-driven projections at different time-scales to capture local features and embed summary vectors into a semantically organized space. We achieve this by projecting 2D-Fourier Magnitude Coefficients (2D-FMCs) of beat-chroma patches into a sparse, high dimensional representation which, due to the shift invariance properties of the Fourier Transform, is similar in principle to convolutional sparse coding. After aggregating these local beat-chroma projections, we apply supervised dimensionality reduction to recover an embedding where distance is useful for cover song retrieval. Evaluating on the Million Song Dataset, we find our method outperforms the current state of the art overall, but significantly so for top-k metrics, which indicate improved usability."
25,Dekai Wu,"Simultaneous Unsupervised Learning of Flamenco Metrical Structure, Hypermetrical Structure, and Multipart Structural Relations.",2013,https://doi.org/10.5281/zenodo.1414772,Dekai Wu+HKUST>HKG>education,"We show how a new unsupervised approach to learning musical relationships can exploit Bayesian MAP induction of stochastic transduction grammars to overcome the challenges of learning complex relationships between multiple rhythmic parts that previously lay outside the scope of general computational approaches to music structure learning. A good illustrative genre is flamenco, which employs not only regular but also irregular hypermetrical structures that rapidly switch between 3/4 and 6/8 mediocompas blocks. Moreover, typical flamenco idioms employ heavy syncopation and sudden, misleading off-beat accents and patterns, while often elliding the downbeat accents that humans as well as existing meter-finding algorithms rely on, thus creating a high degree of listener “surprise” that makes not only the structural relations, but even the metrical structure itself, elusive to learn. Flamenco musicians rely on both complex regular hypermetrical knowledge as well as irregular real-time clues to recognize when to switch meters and patterns. Our new approach envisions this as an integrated problem of learning a bilingual transduction, i.e., a structural relation between two languages—where there are different musical languages of, say, flamenco percussion versus zapateado footwork or palmas hand clapping. We apply minimum description length criteria to induce transduction grammars that simultaneously learn (1) the multiple metrical structures, (2) the hypermetrical structure that stochastically governs meter switching, and (3) the probabilistic transduction relationship between patterns of different rhythmic languages that enables musicians to predict when to switch meters and how to select patterns depending on what fellow musicians are generating."
26,Anja Volk;W. Bas de Haas,A Corpus-Based Study on Ragtime Syncopation.,2013,https://doi.org/10.5281/zenodo.1415846,Anja Volk+Utrecht University>NLD>education|Utrecht University>Unknown>Unknown;W. Bas de Haas+Utrecht University>NLD>education|Utrecht University>Unknown>Unknown,"This paper presents a corpus-based study on syncopation patterns in ragtime. We discuss open questions on the ragtime genre and the potential of computational tools in addressing these questions, contributing to the fields of Musicology and Music Information Retrieval (MIR), and giving back to the ragtime enthusiasts community. We introduce the RAG-collection of around 11000 ragtime MIDI files collected, organised, and distributed by many ragtime lovers around the world. The collection is accompanied by a compendium, providing useful metadata on ragtime compositions. Using this collection and the compendium, we investigate syncopation patterns in ragtime melodies, for which we tailored a melody extraction algorithm. We test and confirm musicological hypotheses about the occurrence of syncopation patterns that are considered typical for ragtime on the extracted melodies. Thus, the paper presents a first step towards modelling typical characteristics of the ragtime genre, which is an important means for enabling automatic genre classification."
27,Maria Panteli;Hendrik Purwins,A Computational Comparison of Theory And Practice of Scale Intonation in Byzantine Chant.,2013,https://doi.org/10.5281/zenodo.1417040,Maria Panteli+University of Cyprus>CYP>education;Hendrik Purwins+Berlin Institute of Technology>DEU>education|Aalborg University Copenhagen>DNK>education,"Byzantine Chant performance practice is quantitatively compared to the Chrysanthine theory. The intonation of scale degrees is quantified, based on pitch class profiles. An analysis procedure is introduced that consists of the following steps: 1) Pitch class histograms are calculated via non-parametric kernel smoothing. 2) Histogram peaks are detected. 3) Phrase ending analysis aids the finding of the tonic to align histogram peaks. 4) The theoretical scale degrees are mapped to the practical ones. 5) A schema of statistical tests detects significant deviations of theoretical scale tuning from the estimated ones in performance practice. The analysis of 94 echoi shows a tendency of the singer to level theoretic particularities of the echos that stand out of the general norm in the octoechos: theoretically extremely large scale steps are diminished in performance."
