Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
10,Yuchen Yuan;Sho Oishi;Charles Cronin;Daniel Müllensiefen;Quentin Atkinson;Shinya Fujii;Patrick E. Savage,Perceptual vs. automated judgements of music copyright infringement,2020,https://doi.org/10.5281/zenodo.4245364,"Yuchen Yuan+Keio University>JPN>education;Sho Oishi+Keio University>JPN>education;Charles Cronin+George Washington University Law School>USA>education;Daniel Müllensiefen+Goldsmiths, University of London>GBR>education;Quentin Atkinson+University of Auckland>NZL>education;Shinya Fujii+Keio University>JPN>education;Patrick E. Savage+Keio University>JPN>education","Music copyright lawsuits often result in multimillion dollar damage awards or settlements, yet there are few objective guidelines for applying copyright law in in-fringement claims involving musical works. Recent re-search has attempted to develop objective methods based on automated similarity algorithms, but there remains almost no data on the role of perceived similarity in mu-sic copyright decisions despite its crucial role in copy-right law. We collected perceptual data from 20 partici-pants for 17 adjudicated copyright cases from the USA and Japan after editing the disputed sections to contain either full audio, melody only, or lyrics only. Due to the historical emphasis in legal opinions on melody as the key criterion for deciding infringement, we predicted that listening to melody-only versions would result in percep-tual judgements that more closely matched actual past legal decisions. Surprisingly, however, we found no sig-nificant differences between the three conditions, with participants matching past decisions in between 50-60% of cases in all three conditions. Automated algorithms designed to calculate melodic and audio similarity pro-duced comparable results: both algorithms were able to match past decisions with identical accuracy of 71% (12/17 cases). Analysis of cases that were difficult to classify suggests that melody, lyrics, and other factors sometimes interact in complex ways difficult to capture using quantitative metrics. We propose directions for fur-ther investigation of the role of similarity in music copy-right law using larger and more diverse samples of cases and enhanced methods, and adapting our perceptual ex-periment method to avoid relying for ground truth data only on court decisions (which may be subject to selec-tion bias). Our results contribute to important practical debates, such as whether jury members should be allowed to listen to full audio recordings during copyright cases."
11,Claire Savard;Erin H Bugbee;Melissa R McGuirl;Katherine M. Kinnaird,SuPP & MaPP: Adaptable structure-based representations for MIR tasks,2020,https://doi.org/10.5281/zenodo.4245438,Claire Savard+University of Colorado-Boulder>USA>education;Erin H. Bugbee+Brown University>USA>education;Melissa R. McGuirl+Brown University>USA>education;Katherine M. Kinnaird+Smith College>USA>education,"Accurate and flexible representations of music data are paramount to addressing MIR tasks, yet many of the existing approaches are difficult to interpret or rigid in nature. This work introduces two new song representations for structure-based retrieval methods: Surface Pattern Preservation (SuPP), a continuous song representation, and Matrix Pattern Preservation (MaPP), SuPP's discrete counterpart. These representations come equipped with several user-defined parameters so that they are adaptable for a range of MIR tasks. Experimental results show MaPP as successful in addressing the cover song task on a set of Mazurka scores, with a mean precision of 0.965 and recall of 0.776. SuPP and MaPP also show promise in other MIR applications, such as novel-segment detection and genre classification, the latter of which demonstrates their suitability as inputs for machine learning problems."
12,Yaolong Ju;Sylvain Margot;Cory McKay;Luke Dahn;Ichiro Fujinaga,Automatic figured bass annotation using the new bach chorales figured bass dataset,2020,https://doi.org/10.5281/zenodo.4245512,Yaolong Ju+McGill University>CAN>education;Sylvain Margot+McGill University>CAN>education;Cory McKay+Marianopolis College>CAN>education;Luke Dahn+The University of Utah>USA>education;Ichiro Fujinaga+McGill University>CAN>education,"This paper focuses on the computational study of figured bass, which remains an under-researched topic in MIR, likely due to a lack of machine-readable datasets. First, we introduce the Bach Chorales Figured Bass dataset (BCFB), a collection of 139 chorales composed by Johann Sebastian Bach that includes both the original music and figured bass annotations encoded in MusicXML, **kern, and MEI formats. We also present a comparative study on automatic figured bass annotation using both rule-based and machine learning approaches, which respectively achieved classification accuracies of 85.3% and 85.9% on BCFB. Finally, we discuss promising areas for MIR research involving figured bass, including automatic harmonic analysis."
13,Phillip B Kirlin,A corpus-based analysis of syncopated patterns in ragtime,2020,https://doi.org/10.5281/zenodo.4245514,Phillip B. Kirlin+Rhodes College>USA>education,"In this paper, we build on and extend a number of previous studies of rhythmic patterns that occur in ragtime music.  All of these studies have used the RAG-C dataset of approximately 11,000 symbolically-encoded ragtime pieces to identify salient rhythmic patterns in the corpus and  qualify how they are used.  Ragtime music is distinguished from other musical genres by frequent use of syncopation, and previous computational studies have confirmed a number of musicological hypotheses regarding the use of syncopated patterns in ragtime compositions.  In this work, we extend these studies to investigate further questions involving the use of syncopation.  Specifically, we introduce a new methodological framework for processing the RAG-C dataset and confirm that experiments from previous studies obtain similar results using the new methodology.  We investigate the use of the common ``short-long-short'' syncopated pattern in different time periods and present new results detailing its use by three well-known ragtime composers.  We describe how the use of other syncopated patterns has evolved over time and the different distributions of patterns that result from those changes.  Lastly, we present novel results identifying statistically significant patterns in the way composers varied the amount of syncopation in consecutive measures in compositions."
14,Florian Thalmann;Kazuyoshi Yoshii;Thomas Wilmering;Wiggins Geraint;Mark B. Sandler,A method for analysis of shared structure in large music collections using techniques from genetic sequencing and graph theory,2020,https://doi.org/10.5281/zenodo.4245440,Florian Thalmann+Kyoto University>JPN>education;Kazuyoshi Yoshii+Kyoto University>JPN>education;Thomas Wilmering+Queen Mary University of London>GBR>education;Geraint A. Wiggins+Vrije Universiteit Brussel>BEL>education;Mark B. Sandler+Queen Mary University of London>GBR>education,"While common approaches to automatic structural analysis of music typically focus on individual audio files, our approach collates audio features of large sets of related files in order to find a shared musical temporal structure. The content of each individual file and the differences between them can then be described in relation to this shared structure. We first construct a large similarity graph of temporal segments, such as beats or bars, based on self-alignments and selected pair-wise alignments between the given input files. Part of this graph is then partitioned into groups of corresponding segments using multiple sequence alignment. This partitioned graph is searched for recurring sections which can be organized hierarchically based on their co-occurrence. We apply our approach to discover shared harmonic structure in a dataset containing a large number of different live performances of a number of songs. Our evaluation shows that using the joint information from a number of files has the advantage of evening out the noisiness or inaccuracy of the underlying feature data and leads to a robust estimate of shared musical material."
15,Woosung Choi;Minseok Kim;Jaehwa Chung;Daewon Lee;Soonyoung Jung,Investigating U-Nets with various intermediate blocks for spectrogram-based singing voice separation,2020,https://doi.org/10.5281/zenodo.4245404,Woosung Choi+Korea University>KOR>education;Minseok Kim+Korea University>KOR>education;Jaehwa Chung+Korea National Open University>KOR>education;Daewon Lee+Seokyeong University>KOR>education;Soonyoung Jung+Korea University>KOR>education,"Singing Voice Separation (SVS) tries to separate singing voice from a given mixed musical signal. Recently, many U-Net-based models have been proposed for the SVS task, but there were no existing works that evaluate and compare various types of intermediate blocks that can be used in the U-Net architecture. In this paper, we introduce a variety of intermediate spectrogram transformation blocks. We implement U-nets based on these blocks and train them on complex-valued spectrograms to consider both magnitude and phase. These networks are then compared on the SDR metric. When using a particular block composed of convolutional and fully-connected layers, it achieves state-of-the-art SDR on the MUSDB singing voice separation task by a large margin of 0.9 dB. Our code and models are available online."
16,Matevž Pesek;Lovro Suhadolnik;Peter Šavli;Matija Marolt,The rhythmic dictator: Does gamification of rhythm dictation exercises help?,2020,https://doi.org/10.5281/zenodo.4245478,Matevž Pesek+University of Ljubljana>SVN>education;Lovro Suhadolnik+University of Ljubljana>SVN>education;Peter Šavli+Conservatory of Music and Ballet Ljubljana>SVN>education;Matija Marolt+University of Ljubljana>SVN>education,"We present the development and evaluation of a gamified rhythmic dictation application for music theory learning. The application's focus is on mobile accessibility and user experience, so it includes intuitive controls for input of rhythmic exercises, a responsive user interface, several gamification elements and a flexible exercise generator. We evaluated the rhythmic dictation application with conservatory-level music theory students through A/B testing, to assess their engagement and performance. The results show a significant impact of the application on the students' exam scores."
17,Florian Henkel;Rainer Kelz;Gerhard Widmer,Learning to read and follow music in complete score sheet images,2020,https://doi.org/10.5281/zenodo.4245550,Florian Henkel+Johannes Kepler University Linz>AUT>education;Rainer Kelz+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Gerhard Widmer+Johannes Kepler University Linz>AUT>education,"This paper addresses the task of score following in sheet music given as unprocessed images. While existing work either relies on OMR software to obtain a computer-readable score representation, or crucially relies on prepared sheet image excerpts, we propose the first system that directly performs score following in full-page, completely unprocessed sheet images.  Based on incoming audio and a given image of the score, our system directly predicts the most likely position within the page that matches the audio, outperforming current state-of-the-art image-based score followers in terms of alignment precision. We also compare our method to an OMR-based approach and empirically show that it can be a viable alternative to such a system."
18,Yunpeng Li;Marco Tagliasacchi;Beat Gfeller;Dominik Roblek,Learning to denoise historical music,2020,https://doi.org/10.5281/zenodo.4245480,Yunpeng Li+Google>USA>company;Beat Gfeller+Google>USA>company;Marco Tagliasacchi+Google>USA>company;Dominik Roblek+Google>USA>company,"We propose an audio-to-audio generative model that learns to denoise old music recordings. Our model internally converts its input into a time-frequency representation by means of a short-time Fourier transform (STFT), and processes the resulting complex spectrogram using a convolutional neural network. The network is trained with both reconstruction and adversarial objectives on a synthetic noisy music dataset, which is created by mixing clean music with real noise samples extracted from quiet segments of old recordings. We evaluate our method quantitatively on held-out test examples of the synthetic dataset, and qualitatively by human rating on samples of actual historical recordings. Our results show that the proposed method is effective in removing noise, while preserving the quality and details of the original music."
19,Christof Weiss;Stephanie Klauk;Mark R H Gotham;Meinard Müller;Rainer Kleinertz,Discourse not dualism: An interdisciplinary dialogue on sonata form in Beethoven's early piano sonatas,2020,https://doi.org/10.5281/zenodo.4245402,"Christof Weiß+International Audio Laboratories Erlangen>DEU>facility;Stephanie Klauk+Institut für Musikwissenschaft, Saarland University>DEU>education;Mark Gotham+Institut für Musikwissenschaft, Saarland University>DEU>education;Meinard Müller+International Audio Laboratories Erlangen>DEU>facility;Rainer Kleinertz+Institut für Musikwissenschaft, Saarland University>DEU>education","The computational analysis of music has traditionally seen a sharp divide between the ""audio approach"" relying on signal processing and the ""symbolic approach"" based on scores. Likewise, there has also been an unfortunate gap between any such computational endeavour and more traditional approaches as used in historical musicology. In this paper, we take a step towards ameliorating this situation through the application of a computational method for visualizing local key characteristics in audio recordings. We exploit these visualizations of diatonic scale content by discussing their musicological implications, being aware of methodological limitations as for the case of minor keys. As a proof of concept, we use this method for investigating differences between the traditional sonata-form model and selected Beethoven piano sonatas in the context of sonata theory from the end of the 18th century. We consider this scenario as an example for a rewarding dialogue between computer science and historical musicology."
20,Jennifer Thom;Angela Nazarian;Ruth Brillman;Henriette Cramer;Sarah Mennicken,"""Play music"": User motivations and expectations for non-specific voice queries",2020,https://doi.org/10.5281/zenodo.4245524,"Jennifer Thom+Spotify>USA>company;Angela Nazarian+University of California, Davis>USA>education;Ruth Brillman+Spotify>USA>company;Henriette Cramer+Spotify>USA>company;Sarah Mennicken+Spotify>USA>company","The growing market of voice-enabled devices introduces new types of music search requests that can be more ambiguous than in typed search interfaces as voice assistants can potentially support conversational requests. However, these systems may not be able to fulfill ambiguous requests in a manner that matches the user need.  In this work, we study an example of ambiguous requests which we term as non-specific queries (NSQs), such as ""play music,"" where users ask to stream content using a single utterance that does not specify what content they want to hear.  To better understand user motivations for making NSQs, we conducted semi-structured qualitative interviews with voice users. We observed four themes that structure user perceptions of the benefits and shortcomings of making NSQs: the tradeoff between control and convenience, varying expectations for personalization, the effects of context on expectations, and learned user behaviors. We conclude with implications for how these themes can inform the interaction design of voice search systems in handling non-specific music requests in voice search systems."
21,Felipe V Falcão;Nazareno Andrade;Flavio Figueiredo;Diego Furtado Silva;Fabio Morais,Measuring disruption in song similarity networks,2020,https://doi.org/10.5281/zenodo.4245356,Felipe Falcão+Universidade Federal de Campina Grande>BRA>education|Universidade Federal de Minas Gerais>BRA>education|Universidade Federal de São Carlos>BRA>education;Nazareno Andrade+Universidade Federal de Campina Grande>BRA>education|Universidade Federal de Minas Gerais>BRA>education|Universidade Federal de São Carlos>BRA>education;Flávio Figueiredo+Universidade Federal de Minas Gerais>BRA>education;Diego Silva+Universidade Federal de São Carlos>BRA>education;Fabio Morais+Universidade Federal de Campina Grande>BRA>education,"Investigating music with a focus on the similarity relations between songs, albums, and artists plays an important role when trying to understand trends in the history of music genres. In particular, representing these relations as a similarity network allows us to investigate the innovation presented by these entities in a multitude of points-of-view, including disruption. A disruptive object is one that creates a new stream of events, changing the traditional way of how a context usually works. The proper measurement of disruption remains as a task with large room for improvement, and these gaps are even more evident in the music domain, where the topic has not received much attention so far. This work builds on preliminary studies focused on the analysis of music disruption derived from metadata-based similarity networks, demonstrating that the raw audio can augment similarity information. We developed a case study based on a collection of a Brazilian local music tradition called Forró, that emphasizes the analytical and musicological potential of the musical disruption metric to describe and explain a genre trajectory over time."
22,Axel Marmoret;Jeremy Cohen;Frédéric Bimbot;Nancy Bertin,Uncovering audio patterns in music with Nonnegative Tucker Decomposition for structural segmentation,2020,https://doi.org/10.5281/zenodo.4245552,Axel Marmoret+Univ Rennes>FRA>education|Inria>FRA>facility|CNRS>FRA>facility|IRISA>FRA>facility;Jérémy E. Cohen+Univ Rennes>FRA>education|Inria>FRA>facility|CNRS>FRA>facility|IRISA>FRA>facility;Nancy Bertin+Univ Rennes>FRA>education|Inria>FRA>facility|CNRS>FRA>facility|IRISA>FRA>facility;Frédéric Bimbot+Univ Rennes>FRA>education|Inria>FRA>facility|CNRS>FRA>facility|IRISA>FRA>facility,"Recent work has proposed the use of tensor decomposition to model repetitions and to separate tracks in loop-based electronic music. The present work investigates further on the ability of Nonnegative Tucker Decompositon (NTD) to uncover musical patterns and structure in pop songs in their audio form.Exploiting the fact that NTD tends to express the content of bars as linear combinations of a few patterns, we illustrate the ability of the decomposition to capture and single out repeated motifs in the corresponding compressed space, which can be interpreted from a musical viewpoint. The resulting features also turn out to be efficient for structural segmentation, leading to experimental results on the RWC Pop data set which are potentially challenging state-of-the-art approaches that rely on extensive example-based learning schemes."
23,Daniel Harasim;Christoph Finkensiep;Petter Ericson;Timothy J. O'Donnell;Martin Rohrmeier,The jazz Harmony Treebank,2020,https://doi.org/10.5281/zenodo.4245406,Daniel Harasim+École Polytechnique Fédérale de Lausanne>CHE>education;Christoph Finkensiep+École Polytechnique Fédérale de Lausanne>CHE>education;Petter Ericson+École Polytechnique Fédérale de Lausanne>CHE>education;Timothy J. O’Donnell+McGill University>CAN>education;Martin Rohrmeier+École Polytechnique Fédérale de Lausanne>CHE>education,"Grammatical models which represent the hierarchical structure of chord sequences have proven very useful in recent analyses of Jazz harmony. A critical resource for building and evaluating such models is a ground-truth database of syntax trees that encode hierarchical analyses of chord sequences. In this paper, we introduce the Jazz Harmony Treebank (JHT),  a dataset of hierarchical analyses of complete Jazz standards. The analyses were created and checked by experts, based on lead sheets from the open iRealPro collection. The JHT is publicly available in JavaScript Object Notation (JSON), a human-understandable and machine-readable format for structured data. We additionally discuss statistical properties of the corpus and present a simple open-source web application for the graphical creation and editing of trees which was developed during the creation of the dataset."
24,Kento Watanabe;Masataka Goto,A chorus-section detection method for lyrics text,2020,https://doi.org/10.5281/zenodo.4245442,Kento Watanabe+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility;Masataka Goto+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility,"This paper addresses the novel task of detecting chorus sections in English and Japanese lyrics text. Although chorus-section detection using audio signals has been studied, whether chorus sections can be detected from text-only lyrics is an open issue. Another open issue is whether patterns of repeating lyric lines such as those appearing in chorus sections depend on language. To investigate these issues, we propose a neural network-based model for sequence labeling. It can learn phrase repetition and linguistic features to detect chorus sections in lyrics text. It is, however, difficult to train this model since there was no dataset of lyrics with chorus-section annotations as there was no prior work on this task. We therefore generate a large amount of training data with such annotations by leveraging pairs of musical audio signals and their corresponding manually time-aligned lyrics; we first automatically detect chorus sections from the audio signals and then use their temporal positions to transfer them to the line-level chorus-section annotations for the lyrics. Experimental results show that the proposed model with the generated data contributes to detecting the chorus sections, that the model trained on Japanese lyrics can detect chorus sections surprisingly well in English lyrics and that patterns of repeating lyric lines are language-independent."
25,Ziyu Wang;Ke Chen;Junyan Jiang;Yiyi Zhang;Maoran Xu;Shuqi Dai;Gus Xia,POP909: A pop-song dataset for music arrangement generation,2020,https://doi.org/10.5281/zenodo.4245366,"Ziyu Wang+Music X Lab>USA>facility|New York University>USA>education;Ke Chen+CREL>USA>facility|University of California, San Diego>USA>education;Junyan Jiang+Music X Lab>USA>facility|New York University>USA>education;Yiyi Zhang+Center for Data Science>USA>facility|New York University>USA>education;Maoran Xu+Department of Statistics>USA>education|University of Florida>USA>education;Shuqi Dai+Computer Science Department>USA>education|Carnegie Mellon University>USA>education;Xianbin Gu+Music X Lab>USA>facility|New York University>USA>education;Gus Xia+Music X Lab>USA>facility|New York University>USA>education","Music arrangement generation is a subtask of automatic music generation, which involves reconstructing and re-conceptualizing a piece with new compositional techniques. Such a generation process inevitably requires reference from the original melody, chord progression, or other structural information. Despite some promising models for arrangement, they lack more refined data to achieve better evaluations and more practical results. In this paper, we propose POP909, a dataset which contains multiple versions of the piano arrangements of 909 popular songs created by professional musicians. The main body of the dataset contains the vocal melody, the lead instrument melody, and the piano accompaniment for each song in MIDI format, which are aligned to the original audio files. Furthermore, we provide the annotations of tempo, beat, key, and chords, where the tempo curves are hand-labeled and others are done by MIR algorithms. Finally, we conduct several baseline experiments with this dataset using standard deep music generation algorithms."
