Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
13,Masatoshi Hamanaka;Keiji Hirata;Satoshi Tojo,Melody Expectation Method Based on GTTM and TPS.,2008,https://doi.org/10.5281/zenodo.1416822,Masatoshi Hamanaka+University of Tsukuba>JPN>education;Keiji Hirata+NTT Communication Science Laboratories>JPN>company;Satoshi Tojo+Japan Advanced Institute of Science and Technology>JPN>education,"A method that predicts the next notes is described for assisting musical novices to play improvisations. Melody prediction is one of the most difficult problems in musical information retrieval because composers and players may or may not create melodies that conform to our expectation. The development of a melody expectation method is thus important for building a system that supports musical novices because melody expectation is one of the most basic skills for a musician. Unlike most previous prediction methods, which use statistical learning, our method evaluates the appropriateness of each candidate note from the view point of musical theory. In particular, it uses the concept of melody stability based on the generative theory of tonal music (GTTM) and the tonal pitch space (TPS) to evaluate the appropriateness of the melody. It can thus predict the candidate next notes not only from the surface structure of the melody but also from the deeper structure of the melody acquired by GTTM and TPS analysis. Experimental results showed that the method can evaluate the appropriateness of the melody sufficiently well."
14,Wei-Ho Tsai;Shih-Jie Liao;Catherine Lai,Automatic Identification of Simultaneous Singers in Duet Recordings.,2008,https://doi.org/10.5281/zenodo.1416358,Wei-Ho Tsai+National Taipei University of Technology>TWN>education;Shih-Jie Liao+National Taipei University of Technology>TWN>education;Catherine Lai+Open Text Corporation>CAN>company,"The problem of identifying singers in music recordings has received considerable attention with the explosive growth of the Internet and digital media. Although a number of studies on automatic singer identification from acoustic features have been reported, most systems to date, however, reliably establish the identity of singers in solo recordings only. The research presented in this paper attempts to automatically identify singers in music recordings that contain overlapping singing voices. Two approaches to overlapping singer identification are proposed and evaluated. Results obtained demonstrate the feasibility of the systems."
15,Ling Feng;Andreas Brinch Nielsen;Lars Kai Hansen,Vocal Segment Classification in Popular Music.,2008,https://doi.org/10.5281/zenodo.1416932,Ling Feng+Technical University of Denmark>DNK>education;Andreas Brinch Nielsen+Technical University of Denmark>DNK>education;Lars Kai Hansen+Technical University of Denmark>DNK>education,"This paper explores the vocal and non-vocal music classification problem within popular songs. A newly built labeled database covering 147 popular songs is announced. It is designed for classifying signals from 1sec time windows. Features are selected for this particular task, in order to capture both the temporal correlations and the dependencies among the feature dimensions. We systematically study the performance of a set of classifiers, including linear regression, generalized linear model, Gaussian mixture model, reduced kernel orthonormalized partial least squares and K-means on cross-validated training and test setup. The database is divided in two different ways: with/without artist overlap between training and test sets, so as to study the so called ‘artist effect’. The performance and results are analyzed in depth: from error rates to sample-to-sample error correlation. A voting scheme is proposed to enhance the performance under certain conditions."
16,David Little;Bryan Pardo,Learning Musical Instruments from Mixtures of Audio with Weak Labels.,2008,https://doi.org/10.5281/zenodo.1417815,David Little+Northwestern University>USA>education|Unknown>Unknown>Unknown;Bryan Pardo+Northwestern University>USA>education|Unknown>Unknown>Unknown,"""We are interested in developing a system that learns to recognize individual sound sources in an auditory scene where multiple sources may be occurring simultaneously. We focus here on sound source recognition in music audio mixtures. Many researchers have made progress by using isolated training examples or very strongly labeled training data. We consider an alternative approach: the learner is presented with a variety of weakly-labeled mixtures. Positive examples include the target instrument at some point in a mixture of sounds, and negative examples are mixtures that do not contain the target. We show that it not only possible to learn from weakly-labeled mixtures of instruments, but that it works significantly better (78% correct labeling compared to 55%) than learning from isolated examples when the task is identification of an instrument in novel mixtures."""
17,Katsutoshi Itoyama;Masataka Goto;Kazunori Komatani;Tetsuya Ogata;Hiroshi G. Okuno,Instrument Equalizer for Query-by-Example Retrieval: Improving Sound Source Separation Based on Integrated Harmonic and Inharmonic Models.,2008,https://doi.org/10.5281/zenodo.1417407,"Katsutoshi Itoyama+Graduate School of Infomatics, Kyoto University>JPN>education;Masataka Goto+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility;Kazunori Komatani+Graduate School of Infomatics, Kyoto University>JPN>education;Tetsuya Ogata+Graduate School of Infomatics, Kyoto University>JPN>education;Hiroshi G. Okuno+Graduate School of Infomatics, Kyoto University>JPN>education","This paper describes a music remixing interface, called Instrument Equalizer, that allows users to control the volume of each instrument part within existing audio recordings in real time. Although query-by-example retrieval systems need a user to prepare favorite examples (songs) in general, our interface gives a user to generate examples from existing ones by cutting or boosting some instrument/vocal parts, resulting in a variety of retrieved results. To change the volume, all instrument parts are separated from the input sound mixture using the corresponding standard MIDI file. For the separation, we used an integrated tone (timbre) model consisting of harmonic and inharmonic models that are initialized with template sounds recorded from a MIDI sound generator. The remaining but critical problem here is to deal with various performance styles and instrument bodies that are not given in the template sounds. To solve this problem, we train probabilistic distributions of timbre features by using various sounds. By adding a new constraint of maximizing the likelihood of timbre features extracted from each tone model, we succeeded in estimating model parameters that better express actual timbre."
18,Nobutaka Ono;Kenichi Miyamoto;Hirokazu Kameoka;Shigeki Sagayama,A Real-time Equalizer of Harmonic and Percussive Components in Music Signals.,2008,https://doi.org/10.5281/zenodo.1415044,Nobutaka Ono+The University of Tokyo>JPN>education;Kenichi Miyamoto+The University of Tokyo>JPN>education;Hirokazu Kameoka+The University of Tokyo>JPN>education;Shigeki Sagayama+The University of Tokyo>JPN>education,"""In this paper, we present a real-time equalizer to control a volume balance of harmonic and percussive components in music signals without a priori knowledge of scores or included instruments. The harmonic and percussive components of music signals have much different structures in the power spectrogram domain, the former is horizontal, while the latter is vertical. Exploiting the anisotropy, our methods separate input music signals into them based on the MAP estimation framework. We derive two kind of algorithm based on a I-divergence-based mixing model and a hard mixing model. Although they include iterative update equations, we realized the real-time processing by a sliding analysis technique. The separated harmonic and percussive components are finally remixed in an arbitrary volume balance and played. We show the prototype system implemented on Windows environment."""
19,Ian Knopke,The PerlHumdrum and PerlLilypond Toolkits for Symbolic Music Information Retrieval.,2008,https://doi.org/10.5281/zenodo.1416894,Ian Knopke+Goldsmiths Digital Studios>GBR>facility,"PerlHumdrum is an alternative toolkit for working with large numbers of Humdrum scores. While based on the original Humdrum toolkit, it is a completely new, self-contained implementation that can serve as a replacement, and may be a better choice for some computing systems. PerlHumdrum is fully object-oriented, is designed to easily facilitate analysis and processing of multiple humdrum files, and to answer common musicological questions across entire sets, collections of music, or even the entire output of single or multiple composers. Several extended capabilities that are not available in the original toolkit are also provided, such as translation of MIDI scores to Humdrum, provisions for constructing graphs, a graphical user interface for non-programmers, and the ability to generate complete scores or partial musical examples as standard musical notation using PerlLilypond. These tools are intended primarily for use by music theorists, computational musicologists, and Music Information Retrieval (MIR) researchers."
20,Rebecca Fiebrink;Ge Wang 0002;Perry R. Cook,Support for MIR Prototyping and Real-Time Applications in the ChucK Programming Language.,2008,https://doi.org/10.5281/zenodo.1415268,Rebecca Fiebrink+Princeton University>USA>education;Ge Wang+Stanford University>USA>education;Perry Cook+Princeton University>USA>education,"In this paper, we discuss our recent additions of audio analysis and machine learning infrastructure to the ChucK music programming language, wherein we provide a complementary system prototyping framework for MIR researchers and lower the barriers to applying many MIR algorithms in live music performance. The new language capabilities preserve ChucK’s breadth of control—from high-level control using building block components to sample-level manipulation—and on-the-fly reprogrammability, allowing the programmer to experiment with new features, signal processing techniques, and learning algorithms with ease and flexibility. Furthermore, our additions integrate tightly with ChucK’s synthesis system, allowing the programmer to apply the results of analysis and learning to drive real-time music creation and interaction within a single framework. In this paper, we motivate and describe our recent additions to the language, outline a ChucK-based approach to rapid MIR prototyping, present three case studies in which we have applied ChucK to audio analysis and MIR tasks, and introduce our new toolkit to facilitate experimentation with analysis and learning in the language."
21,Terence Magno;Carl Sable,"A Comparison of Signal Based Music Recommendation to Genre Labels, Collaborative Filtering, Musicological Analysis, Human Recommendation and Random Baseline.",2008,https://doi.org/10.5281/zenodo.1418139,Terence Magno+Cooper Union>USA>education|Cooper Union>USA>education;Carl Sable+Cooper Union>USA>education|Cooper Union>USA>education,"The emergence of the Internet as today’s primary medium of music distribution has brought about demands for fast and reliable ways to organize, access, and discover music online. To date, many applications designed to perform such tasks have risen to popularity; each relies on a specific form of music metadata to help consumers discover songs and artists that appeal to their tastes. Very few of these applications, however, analyze the signal waveforms of songs directly. This low-level representation can provide dimensions of information that are inaccessible by metadata alone. To address this issue, we have implemented signal-based measures of musical similarity that have been optimized based on their correlations with human judgments. Furthermore, multiple recommendation engines relying on these measures have been implemented. These systems recommend songs to volunteers based on other songs they find appealing. Blind experiments have been conducted in which volunteers rate the systems’ recommendations along with recommendations of leading online music discovery tools (Allmusic which uses genre labels, Pandora which uses musicological analysis, and Last.fm which uses collaborative filtering), random baseline recommendations, and personal recommendations by the first author. This paper shows that the signal-based engines perform about as well as popular, commercial, state-of-the-art systems."
22,Yvonne Moh;Joachim M. Buhmann,Kernel Expansion for Online Preference Tracking.,2008,https://doi.org/10.5281/zenodo.1415962,Yvonne Moh+Swiss Federal Institute of Technology (ETH) Zurich>CHE>education|Institute of Computational Science>CHE>education;Joachim M. Buhmann+Swiss Federal Institute of Technology (ETH) Zurich>CHE>education|Institute of Computational Science>CHE>education,"User preferences of music genres can significantly change over time depending on fashions and the personal situation of music consumers. We propose a model to learn user preferences and their changes in an adaptive way. Our approach refines a model for user preferences by explicitly considering two plausible constraints of computational costs and limited storage space. The model is required to adapt itself to changing data distributions, and yet be able to compress “historical” data. We exploit the success of kernel SVM, and we consider an online expansion of the induced space as a preprocessing step to a simple linear online learner that updates with maximal agreement to previously seen data."
23,Arthur Flexer;Dominik Schnitzer;Martin Gasser;Gerhard Widmer,Playlist Generation using Start and End Songs.,2008,https://doi.org/10.5281/zenodo.1418273,Arthur Flexer+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Dominik Schnitzer+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility|Johannes Kepler University>AUT>education;Martin Gasser+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Gerhard Widmer+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility|Johannes Kepler University>AUT>education,A new algorithm for automatic generation of playlists with an inherent sequential order is presented. Based on a start and end song it creates a smooth transition allowing users to discover new songs in a music collection. The approach is based on audio similarity and does not require any kind of meta data. It is evaluated using both objective genre labels and subjective listening tests. Our approach allows users of the website of a public radio station to create their own digital “mixtapes” online.
24,Markus Dopler;Markus Schedl;Tim Pohle;Peter Knees,Accessing Music Collections Via Representative Cluster Prototypes in a Hierarchical Organization Scheme.,2008,https://doi.org/10.5281/zenodo.1417305,Markus Dopler+Johannes Kepler University>AUT>education;Markus Schedl+Johannes Kepler University>AUT>education;Tim Pohle+Johannes Kepler University>AUT>education;Peter Knees+Johannes Kepler University>AUT>education,"This paper addresses the issue of automatically organizing a possibly large music collection for intuitive access. We present an approach to cluster tracks in a hierarchical manner and to automatically find representative pieces of music for each cluster on each hierarchy level. To this end, audio signal-based features are complemented with features derived via Web content mining in a novel way. Automatic hierarchical clustering is performed using a variant of the Self-Organizing Map, which we further modified in order to create playlists containing similar tracks. The proposed approaches for playlist generation on a hierarchically structured music collection and finding prototypical tracks for each cluster are then integrated into the Traveller’s Sound Player, a mobile audio player application that organizes music in a playlist such that the distances between consecutive tracks are minimal. We extended this player to deal with the hierarchical nature of the playlists generated by the proposed structuring approach. As for evaluation, we first assess the quality of the clustering method using the measure of entropy on a genre-annotated test set. Second, the goodness of the method to find prototypical tracks for each cluster is investigated in a user study."
25,Sally Jo Cunningham;Edmond Zhang,Development of a Music Organizer for Children.,2008,https://doi.org/10.5281/zenodo.1418329,Sally Jo Cunningham+University of Waikato>NZL>education;Yiwen (Edmond) Zhang+University of Waikato>NZL>education,"Software development for children is challenging; children have their own needs, which often are not met by ‘grown up’ software. We focus on software for playing songs and managing a music collection—tasks that children take great interest in, but for which they have few or inappropriate tools. We address this situation with the design of a new music management system, created with children as design partners: the Kids Music Box."
26,Masahiro Niitsuma;Hiroshi Takaesu;Hazuki Demachi;Masaki Oono;Hiroaki Saito,Development of an Automatic Music Selection System Based on Runner's Step Frequency.,2008,https://doi.org/10.5281/zenodo.1415900,Niitsuma Masahiro+Keio University>JPN>education|Department of Computer Science>Unknown>Unknown;Hiroshi Takaesu+Keio University>JPN>education|Department of Computer Science>Unknown>Unknown;Hazuki Demachi+Keio University>JPN>education|Department of Computer Science>Unknown>Unknown;Masaki Oono+Keio University>JPN>education|Department of Computer Science>Unknown>Unknown;Hiroaki Saito+Keio University>JPN>education|Department of Computer Science>Unknown>Unknown,"This paper presents an automatic music selection system based on runner’s step frequency. Recent development of portable music players like iPod has increased the number of those who listen to music while exercising. However, few systems which connect exercises with music selection have been developed. We propose a system that automatically selects music suitable for user’s running exercises. Although many parameters can be taken into account, as a first step we focus on runner’s step frequency. This system selects music with tempo suitable for runner’s step frequency and when runner’s step frequency changes, it executes another music selection. The system consists of three modules: step frequency estimation, music selection, and music playing. In the first module, runner’s step frequency is estimated from data derived from an acceleration sensor. In the second module, appropriate music is selected based on the estimated step frequency. In the third module, the selected music is played until runner’s step frequency changes. In the experiment, subjects ran on a running machine at different paces listening to the music selected by the proposed system. Experimental results show that the system can estimate runner’s SPM accurately and on the basis of the estimated SPM it can select music appropriate for users’ exercises with more than 85.0% accuracy, and makes running exercises more pleasing."
27,Kazumasa Murata;Kazuhiro Nakadai;Kazuyoshi Yoshii;Ryu Takeda;Toyotaka Torii;Hiroshi G. Okuno;Yuji Hasegawa;Hiroshi Tsujino,A Robot Singer with Music Recognition Based on Real-Time Beat Tracking.,2008,https://doi.org/10.5281/zenodo.1415108,"Kazumasa Murata+Tokyo Institute of Technology>JPN>education;Kazuhiro Nakadai+Honda Research Institute Japan Co., Ltd.>JPN>company;Kazuyoshi Yoshii+Kyoto University>JPN>education;Ryu Takeda+Kyoto University>JPN>education;Toyotaka Torii+Honda Research Institute Japan Co., Ltd.>JPN>company;Hiroshi G. Okuno+Kyoto University>JPN>education;Yuji Hasegawa+Honda Research Institute Japan Co., Ltd.>JPN>company;Hiroshi Tsujino+Honda Research Institute Japan Co., Ltd.>JPN>company","A robot that can provide an active and enjoyable user interface is one of the most challenging applications for music information processing, because the robot should cope with high-power noises including self voices and motor noises. This paper proposes noise-robust musical beat tracking by using a robot-embedded microphone, and describes its application to a robot singer with music recognition. The proposed beat tracking introduces two key techniques, that is, spectro-temporal pattern matching and echo cancellation. The former realizes robust tempo estimation with a shorter window length, thus, it can quickly adapt to tempo changes. The latter is effective to cancel self periodic noises such as stepping, scatting, and singing. We constructed a robot singer based on the proposed beat tracking for Honda ASIMO. The robot detects a musical beat with its own microphone in a noisy environment. It tries to recognize music based on the detected musical beat. When it successfully recognizes music, it sings while stepping according to the beat. Otherwise, it performs scatting instead of singing because the lyrics are unavailable. Experimental results showed fast adaptation to tempo changes and high robustness in beat tracking even when stepping, scatting and singing."
28,Martin Gasser;Arthur Flexer;Gerhard Widmer,Streamcatcher: Integrated Visualization of Music Clips and Online Audio Streams.,2008,https://doi.org/10.5281/zenodo.1416362,Martin Gasser+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Arthur Flexer+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility;Gerhard Widmer+Johannes Kepler University>AUT>education,"We propose a content-based approach to explorative visualization of online audio streams (e.g., web radio streams). The visualization space is defined by prototypical instances of musical concepts taken from personal music collections. Our system shows the relation of prototypes to each other and generates an animated visualization that places representations of audio streams in the vicinity of their most similar prototypes. Both computation of music similarity and visualization are formulated for online real time performance. A software implementation of these ideas is presented and evaluated."
29,Kazuyoshi Yoshii;Masataka Goto,Music Thumbnailer: Visualizing Musical Pieces in Thumbnail Images Based on Acoustic Features.,2008,https://doi.org/10.5281/zenodo.1415936,Kazuyoshi Yoshii+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility;Masataka Goto+National Institute of Advanced Industrial Science and Technology (AIST)>JPN>facility,"This paper presents a principled method called MusicThumbnailer to transform musical pieces into visual thumbnail images based on acoustic features extracted from their audio signals. These thumbnails can help users immediately guess the musical contents of audio signals without trial listening. This method is consistent in ways that optimize thumbnails according to the characteristics of a target music collection. This means the appropriateness of transformation should be defined to eliminate ad hoc transformation rules. In this paper, we introduce three top-down criteria to improve memorability of thumbnails (generate gradations), deliver information more completely, and distinguish thumbnails more clearly. These criteria are mathematically implemented as minimization of brightness differences of adjacent pixels and maximization of brightness variances within and between thumbnails. The optimized parameters of a modified linear mapping model we assumed are obtained by minimizing a unified cost function based on the three criteria with a steepest descent method. Experimental results indicate that generated thumbnails can provide users with useful hints as to the musical contents of musical pieces."
