Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
10,Gabriel Vigliensoni;Ichiro Fujinaga,"Automatic Music Recommendation Systems: Do Demographic, Profiling, and Contextual Features Improve Their Performance?.",2016,https://doi.org/10.5281/zenodo.1417073,"Gabriel Vigliensoni, Centre for Interdisciplinary Research in Music Media and Technology (CIRMMT), McGill University, Montréal, QC, Canada, education;Ichiro Fujinaga, Centre for Interdisciplinary Research in Music Media and Technology (CIRMMT), McGill University, Montréal, QC, Canada, education","Traditional automatic music recommendation systems’ performance typically rely on the accuracy of statistical models learned from past preferences of users on music items. However, additional sources of data such as demographic attributes of listeners, their listening behaviour, and their listening contexts encode information about listeners, and their listening habits, that may be used to improve the accuracy of music recommendation models. In this paper we introduce a large dataset of music listening histories with listeners’ demographic information, and a set of features to characterize aspects of people’s listening behaviour. The longevity of the collected listening histories, covering over two years, allows the retrieval of basic forms of listening context. We use this dataset in the evaluation of accuracy of a music artist recommendation model learned from past preferences of listeners on music items and their interaction with several combinations of people’s demographic, profiling, and contextual features. Our results indicate that using listeners’ self-declared age, country, and gender improve the recommendation accuracy by 8 percent. When a new profiling feature termed exploratoryness was added, the accuracy of the model increased by 12 percent."
11,Yen-Cheng Lu;Chih-Wei Wu;Alexander Lerch;Chang-Tien Lu,Automatic Outlier Detection in Music Genre Datasets.,2016,https://doi.org/10.5281/zenodo.1418193,"Yen-Cheng Lu, Department of Computer Science, Virginia Tech, USA, education;Chih-Wei Wu, Center for Music Technology, Georgia Institute of Technology, USA, education;Chang-Tien Lu, Department of Computer Science, Virginia Tech, USA, education;Alexander Lerch, Center for Music Technology, Georgia Institute of Technology, USA, education","Outlier detection, also known as anomaly detection, is an important topic that has been studied for decades. An outlier detection system is able to identify anomalies in a dataset and thus improve data integrity by removing the detected outliers. It has been successfully applied to different types of data in various ﬁelds such as cyber-security, ﬁnance, and transportation. In the ﬁeld of Music Information Retrieval (MIR), however, the number of related studies is small. In this paper, we introduce different state-of-the-art outlier detection techniques and evaluate their viability in the context of music datasets. More speciﬁcally, we present a comparative study of 6 outlier detection algorithms applied to a Music Genre Recognition (MGR) dataset. It is determined how well algorithms can identify mislabeled or corrupted ﬁles, and how much the quality of the dataset can be improved. Results indicate that state-of-the-art anomaly detection systems have problems identifying anomalies in MGR datasets reliably."
12,Luwei Yang;Khalid Z. Rajab;Elaine Chew,AVA: An Interactive System for Visual and Quantitative Analyses of Vibrato and Portamento Performance Styles.,2016,https://doi.org/10.5281/zenodo.1415592,"Luwei Yang, Centre for Digital Music, Queen Mary University of London, GBR, education;Khalid Z. Rajab, Antennas & Electromagnetics Group, Queen Mary University of London, GBR, education;Elaine Chew, Centre for Digital Music, Queen Mary University of London, GBR, education","Vibratos and portamenti are important expressive features for characterizing performance style on instruments capable of continuous pitch variation such as strings and voice. Accurate study of these features is impeded by time consuming manual annotations. We present AVA, an interactive tool for automated detection, analysis, and visualization of vibratos and portamenti. The system implements a Filter Diagonalization Method (FDM)-based and a Hidden Markov Model-based method for vibrato and portamento detection. Vibrato parameters are reported directly from the FDM, and portamento parameters are given by the best fit Logistic Model. The graphical user interface (GUI) allows the user to edit the detection results, to view each vibrato or portamento, and to read the output parameters. The entire set of results can also be written to a text file for further statistical analysis. Applications of AVA include music summarization, similarity assessment, music learning, and musicological analysis. We demonstrate AVA’s utility by using it to analyze vibratos and portamenti in solo performances of two Beijing opera roles and two string instruments, erhu and violin."
13,Gissel Velarde;Tillman Weyde;Carlos Eduardo Cancino Chacón;David Meredith 0001;Maarten Grachten,Composer Recognition Based on 2D-Filtered Piano-Rolls.,2016,https://doi.org/10.5281/zenodo.1417641,"Gissel Velarde, Aalborg University, DNK, education;Tillman Weyde, City University London, GBR, education;Carlos Cancino Chacón, Austrian Research Institute for Artificial Intelligence, AUT, facility;David Meredith, Aalborg University, DNK, education;Maarten Grachten, Austrian Research Institute for Artificial Intelligence, AUT, facility","We propose a method for music classiﬁcation based on the use of convolutional models on symbolic pitch–time representations (i.e. piano-rolls) which we apply to composer recognition. An excerpt of a piece to be classiﬁed is ﬁrst sampled to a 2D pitch–time representation which is then subjected to various transformations, including convolu- tion with predeﬁned ﬁlters (Morlet or Gaussian) and clas- siﬁed by means of support vector machines. We combine classiﬁers based on different pitch representations (MIDI and morphetic pitch) and different ﬁlter types and conﬁg- urations. The method does not require parsing of the mu- sic into separate voices, or extraction of any other prede- ﬁned features prior to processing; instead it is based on the analysis of texture in a 2D pitch–time representation. We show that ﬁltering signiﬁcantly improves recognition and that the method proves robust to encoding, transposition and amount of information. On discriminating between Haydn and Mozart string quartet movements, our best clas- siﬁer reaches state-of-the-art performance in leave-one-out cross validation."
14,Kristina Andersen;Peter Knees,Conversations with Expert Users in Music Retrieval and Research Challenges for Creative MIR.,2016,https://doi.org/10.5281/zenodo.1418323,"Kristina Andersen, Studio for Electro Instrumental Music (STEIM), NLD, facility;Peter Knees, Johannes Kepler University Linz, AUT, education","Sample retrieval remains a central problem in the creative process of making electronic dance music. This paper describes the findings from a series of interview sessions involving users working creatively with electronic music. We conducted in-depth interviews with expert users on location at the Red Bull Music Academies in 2014 and 2015. When asked about their wishes and expectations for future technological developments in interfaces, most participants mentioned very practical requirements of storing and retrieving files. A central aspect of the desired systems is the need to provide increased flow and unbroken periods of concentration and creativity. From the interviews, it becomes clear that for Creative MIR, and in particular, for music interfaces for creative expression, traditional requirements and paradigms for music and audio retrieval differ to those from consumer-centered MIR tasks such as playlist generation and recommendation and that new paradigms need to be considered. Despite all technical aspects being controllable by the experts themselves, searching for sounds to use in composition remains a largely semantic process. From the outcomes of the interviews, we outline a series of possible conclusions and areas and pose two research challenges for future developments of sample retrieval interfaces in the creative domain."
15,Florian Krebs;Sebastian Böck;Matthias Dorfer;Gerhard Widmer,Downbeat Tracking Using Beat Synchronous Features with Recurrent Neural Networks.,2016,https://doi.org/10.5281/zenodo.1417819,"Florian Krebs, Johannes Kepler University Linz, AUT, education;Sebastian Böck, Johannes Kepler University Linz, AUT, education;Matthias Dorfer, Johannes Kepler University Linz, AUT, education;Gerhard Widmer, Johannes Kepler University Linz, AUT, education","In this paper, we propose a system that extracts the downbeat times from a beat-synchronous audio feature stream of a music piece. Two recurrent neural networks are used as a front-end: the first one models rhythmic content on multiple frequency bands, while the second one models the harmonic content of the signal. The output activations are then combined and fed into a dynamic Bayesian network which acts as a rhythmical language model. We show on seven commonly used datasets of Western music that the system is able to achieve state-of-the-art results."
16,Julien Osmalskyj;Marc Van Droogenbroeck;Jean-Jacques Embrechts,Enhancing Cover Song Identification with Hierarchical Rank Aggregation.,2016,https://doi.org/10.5281/zenodo.1418109,"Julien Osmalskyj, University of Liège, BEL, education;Marc Van Droogenbroeck, University of Liège, BEL, education;Jean-Jaques Embrechts, University of Liège, BEL, education","Cover song identification involves calculating pairwise similarities between a query audio track and a database of reference tracks. While most authors make exclusively use of chroma features, recent work tends to demonstrate that combining similarity estimators based on multiple audio features increases the performance. We improve this approach by using a hierarchical rank aggregation method for combining estimators based on different features. More precisely, we first aggregate estimators based on global features such as the tempo, the duration, the overall loudness, the number of beats, and the average chroma vector. Then, we aggregate the resulting composite estimator with four popular state-of-the-art methods based on chromas as well as timbre sequences. We further introduce a refinement step for the rank aggregation called “local Kemenization” and quantify its benefit for cover song identification. The performance of our method is evaluated on the Second Hand Song dataset. Our experiments show a significant improvement of the performance, up to an increase of more than 200 % of the number of queries identified in the Top-1, compared to previous results."
17,Tim Tse;Justin Salamon;Alex C. Williams;Helga Jiang;Edith Law,Ensemble: A Hybrid Human-Machine System for Generating Melody Scores from Audio.,2016,https://doi.org/10.5281/zenodo.1416708,"Tim Tse, University of Waterloo, CAN, education;Justin Salamon, New York University, USA, education;Alex Williams, University of Waterloo, CAN, education;Helga Jiang, University of Waterloo, CAN, education;Edith Law, University of Waterloo, CAN, education","Music transcription is a highly complex task that is difﬁcult for automated algorithms, and equally challenging to people, even those with many years of musical training. Furthermore, there is a shortage of high-quality datasets for training automated transcription algorithms. In this research, we explore a semi-automated, crowdsourced approach to generate music transcriptions, by ﬁrst running an automatic melody transcription algorithm on a (polyphonic) song to produce a series of discrete notes representing the melody, and then soliciting the crowd to correct this melody. We present a novel web-based interface that enables the crowd to correct transcriptions, report results from an experiment to understand the capabilities of non-experts to perform this challenging task, and characterize the characteristics and actions of workers and how they correlate with transcription performance."
18,Sergio Oramas;Luis Espinosa Anke;Aonghus Lawlor;Xavier Serra;Horacio Saggion,Exploring Customer Reviews for Music Genre Classification and Evolutionary Studies.,2016,https://doi.org/10.5281/zenodo.1415544,"Sergio Oramas, Music Technology Group, Universitat Pompeu Fabra, ESP, education;Luis Espinosa-Anke, TALN Group, Universitat Pompeu Fabra, ESP, education;Aonghus Lawlor, Insight Centre for Data Analytics, University College of Dublin, IRL, education;Xavier Serra, Music Technology Group, Universitat Pompeu Fabra, ESP, education;Horacio Saggion, TALN Group, Universitat Pompeu Fabra, ESP, education","In this paper, we explore a large multimodal dataset of about 65k albums constructed from a combination of Ama- zon customer reviews, MusicBrainz metadata and Acous- ticBrainz audio descriptors. Review texts are further en- riched with named entity disambiguation along with po- larity information derived from an aspect-based sentiment analysis framework. This dataset constitutes the corner- stone of two main contributions: First, we perform ex- periments on music genre classiﬁcation, exploring a va- riety of feature types, including semantic, sentimental and acoustic features. These experiments show that modeling semantic information contributes to outperforming strong bag-of-words baselines. Second, we provide a diachronic study of the criticism of music genres via a quantitative analysis of the polarity associated to musical aspects over time. Our analysis hints at a potential correlation between key cultural and geopolitical events and the language and evolving sentiments found in music reviews."
19,Jan Hajic Jr.;Jiri Novotný;Pavel Pecina;Jaroslav Pokorný,Further Steps Towards a Standard Testbed for Optical Music Recognition.,2016,https://doi.org/10.5281/zenodo.1418161,"Jan Hajič jr., Charles University, Institute of Formal and Applied Linguistics, CZE, education;Jiří Novotný, Charles University, Department of Software Engineering, CZE, education;Pavel Pecina, Charles University, Institute of Formal and Applied Linguistics, CZE, education;Jaroslav Pokorný, Charles University, Department of Software Engineering, CZE, education","Evaluating Optical Music Recognition (OMR) is notoriously difﬁcult and automated end-to-end OMR evaluation metrics are not available to guide development. In “Towards a Standard Testbed for Optical Music Recognition: Deﬁnitions, Metrics, and Page Images”, Byrd and Simonsen recently stress that a benchmarking standard is needed in the OMR community, both with regards to data and evaluation metrics. We build on their analysis and deﬁnitions and present a prototype of an OMR benchmark. We do not, however, presume to present a complete solution to the complex problem of OMR benchmarking. Our contributions are: (a) an attempt to deﬁne a multi-level OMR benchmark dataset and a practical prototype implementation for both printed and handwritten scores, (b) a corpus-based methodology for assessing automated evaluation metrics, and an underlying corpus of over 1000 qualiﬁed relative cost-to-correct judgments. We then assess several straightforward automated MusicXML evaluation metrics against this corpus to establish a baseline over which further metrics can improve."
20,Nicolas Guiomard-Kagan;Mathieu Giraud;Richard Groult;Florence Levé,Improving Voice Separation by Better Connecting Contigs.,2016,https://doi.org/10.5281/zenodo.1417825,"Nicolas Guiomard-Kagan, Univ. Picardie Jules Verne, FRA, education, CRIStAL, UMR CNRS 9189, Univ. Lille, FRA, education;Mathieu Giraud, Univ. Picardie Jules Verne, FRA, education, CRIStAL, UMR CNRS 9189, Univ. Lille, FRA, education;Richard Groult, Univ. Picardie Jules Verne, FRA, education;Florence Levé, Univ. Picardie Jules Verne, FRA, education, CRIStAL, UMR CNRS 9189, Univ. Lille, FRA, education","""Separating a polyphonic symbolic score into monophonic voices or streams helps to understand the music and may simplify further pattern matching. One of the best ways to compute this separation, as proposed by Chew and Wu in 2005 [2], is to first identify contigs that are portions of the music score with a constant number of voices, then to progressively connect these contigs. This raises two questions: Which contigs should be connected first? And, how should these two contigs be connected? Here we propose to answer simultaneously these two questions by considering a set of musical features that measures the quality of any connection. The coefficients weighting the features are optimized through a genetic algorithm. We benchmark the resulting connection policy on corpora containing fugues of the Well-Tempered Clavier by J. S. Bach as well as on string quartets, and we compare it against previously proposed policies [2, 9]. The contig connection is improved, particularly when one takes into account the whole content of voice fragments to assess the quality of their possible connection."""
21,Tsubasa Tanaka;Brian Bemman;David Meredith 0001,Integer Programming Formulation of the Problem of Generating Milton Babbitt's All-Partition Arrays.,2016,https://doi.org/10.5281/zenodo.1416164,"Tsubasa Tanaka, STMS Lab : IRCAM, CNRS, UPMC, FRA, facility;Brian Bemman, Aalborg University, DNK, education;David Meredith, Aalborg University, DNK, education","Milton Babbitt (1916–2011) was a composer of twelve-tone serial music noted for creating the all-partition array. The problem of generating an all-partition array involves finding a rectangular array of pitch-class integers that can be partitioned into regions, each of which represents a distinct integer partition of 12. Integer programming (IP) has proven to be effective for solving such combinatorial problems, however, it has never before been applied to the problem addressed in this paper. We introduce a new way of viewing this problem as one in which restricted overlaps between integer partition regions are allowed. This permits us to describe the problem using a set of linear constraints necessary for IP. In particular, we show that this problem can be defined as a special case of the well-known problem of set-covering (SCP), modified with additional constraints. Due to the difficulty of the problem, we have yet to discover a solution. However, we assess the potential practicality of our method by running it on smaller similar problems."
22,Hendrik Vincent Koops;W. Bas de Haas;Dimitrios Bountouridis;Anja Volk,Integration and Quality Assessment of Heterogeneous Chord Sequences Using Data Fusion.,2016,https://doi.org/10.5281/zenodo.1415954,"Hendrik Vincent Koops, Department of Information and Computing Sciences, Utrecht University, NLD, education;W. Bas de Haas, Chordify, NLD, company;Dimitrios Bountouridis, Department of Information and Computing Sciences, Utrecht University, NLD, education;Anja Volk, Department of Information and Computing Sciences, Utrecht University, NLD, education","Two heads are better than one, and the many are smarter than the few. Integrating knowledge from multiple sources has shown to increase retrieval and classiﬁcation accu- racy in many domains. The recent explosion of crowd- sourced information, such as on websites hosting chords and tabs for popular songs, calls for sophisticated algo- rithms for data-driven quality assessment and data integra- tion to create better, and more reliable data. In this pa- per, we propose to integrate the heterogeneous output of multiple automatic chord extraction algorithms using data fusion. First we show that data fusion creates signiﬁcantly better chord label sequences from multiple sources, outper- forming its source material, majority voting and random source integration. Second, we show that data fusion is capable of assessing the quality of sources with high pre- cision from source agreement, without any ground-truth knowledge. Our study contributes to a growing body of work showing the beneﬁts of integrating knowledge from multiple sources in an advanced way."
23,Reinhard Sonnleitner;Andreas Arzt;Gerhard Widmer,Landmark-Based Audio Fingerprinting for DJ Mix Monitoring.,2016,https://doi.org/10.5281/zenodo.1417008,"Reinhard Sonnleitner, Johannes Kepler University, AUT, education, Austrian Research Institute for Artificial Intelligence, AUT, facility;Andreas Arzt, Johannes Kepler University, AUT, education, Austrian Research Institute for Artificial Intelligence, AUT, facility;Gerhard Widmer, Johannes Kepler University, AUT, education, Austrian Research Institute for Artificial Intelligence, AUT, facility","Recently, the media monitoring industry shows increased interest in applying automated audio identification systems for revenue distribution of DJ performances played in discotheques. DJ mixes incorporate a wide variety of signal modifications, e.g. pitch shifting, tempo modifications, cross-fading and beat-matching. These signal modifications are expected to be more severe than what is usually encountered in the monitoring of radio and TV broadcasts. The monitoring of DJ mixes presents a hard challenge for automated music identification systems, which need to be robust to various signal modifications while maintaining a high level of specificity to avoid false revenue assignment. In this work we assess the fitness of three landmark-based audio fingerprinting systems with different properties on real-world data – DJ mixes that were performed in discotheques. To enable the research community to evaluate systems on DJ mixes, we also create and publish a freely available, creative-commons licensed dataset of DJ mixes along with their reference tracks and song-border annotations. Experiments on these datasets reveal that a recent quad-based method achieves considerably higher performance on this task than the other methods."
24,Rafael Valle;Daniel J. Fremont;Ilge Akkaya;Alexandre Donzé;Adrian Freed;Sanjit A. Seshia,Learning and Visualizing Music Specifications Using Pattern Graphs.,2016,https://doi.org/10.5281/zenodo.1414954,"Rafael Valle, UC Berkeley, CNMAT, USA, education;Daniel J. Fremont, UC Berkeley, USA, education;Ilge Akkaya, UC Berkeley, USA, education;Alexandre Donze, UC Berkeley, USA, education;Adrian Freed, UC Berkeley, CNMAT, USA, education;Sanjit S. Seshia, UC Berkeley, USA, education","We describe a system to learn and visualize speciﬁcations from song(s) in symbolic and audio formats. The core of our approach is based on a software engineering procedure called speciﬁcation mining. Our procedure extracts patterns from feature vectors and uses them to build pattern graphs. The feature vectors are created by segmenting song(s) and extracting time and and frequency domain features from them, such as chromagrams, chord degree and interval classiﬁcation. The pattern graphs built on these feature vectors provide the likelihood of a pattern between nodes, as well as start and ending nodes. The pattern graphs learned from a song(s) describe formal speciﬁcations that can be used for human interpretable quantitatively and qualitatively song comparison or to perform supervisory control in machine improvisation. We offer results in song summarization, song and style validation and machine improvisation with formal speciﬁcations."
25,Ben Fields;Christophe Rhodes,Listen To Me - Don't Listen To Me: What Communities of Critics Tell Us About Music.,2016,https://doi.org/10.5281/zenodo.1417801,"Ben Fields, Goldsmiths University of London, GBR, education;Christophe Rhodes, Goldsmiths University of London, GBR, education","Social knowledge and data sharing on the Web takes many forms. So too do the ways people share ideas and opinions. In this paper we examine one such emerging form: the amateur critic. In particular, we examine genius.com, a website which allows its users to annotate and explain the meaning of segments of lyrics in music and other written works. We describe a novel dataset of approximately 700,000 users’ activity on genius.com, their social connections, and song annotation activity. The dataset encompasses over 120,000 songs, with more than 3 million unique annotations. Using this dataset, we model overlap in interest or expertise through the proxy of co-annotation. This is the basis for a complex network model of the activity on genius.com, which is then used for community detection. We introduce a new measure of network community activity: community skew. Through this analysis we draw a comparison of between co-annotation and notions of genre and categorisation in music. We show a new view on the social constructs of genre in music."
