Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
10,Thibault Langlois;Gonçalo Marques,A Music Classification Method based on Timbral Features.,2009,https://doi.org/10.5281/zenodo.1417863,"Thibault Langlois, Faculdade de Ciências da Universidade de Lisboa, PRT, education;Gonçalo Marques, Instituto Superior de Engenharia de Lisboa, PRT, education","This paper describes a method for music classification based solely on the audio contents of the music signal. More specifically, the audio signal is converted into a compact symbolic representation that retains timbral characteristics and accounts for the temporal structure of a music piece. Models that capture the temporal dependencies observed in the symbolic sequences of a set of music pieces are built using a statistical language modeling approach. The proposed method is evaluated on two classification tasks (Music Genre classification and Artist Identification) using publicly available datasets. Finally, a distance measure between music pieces is derived from the method and examples of playlists generated using this distance are given. The proposed method is compared with two alternative approaches which include the use of Hidden Markov Models and a classification scheme that ignores the temporal structure of the sequences of symbols. In both cases the proposed approach outperforms the alternatives."
11,Frieder Stolzenburg,A Periodicity-based Theory for Harmony Perception and Scales.,2009,https://doi.org/10.5281/zenodo.1414904,"Frieder Stolzenburg, Hochschule Harz, Automation & Computer Sciences Department, DEU, education","Empirical results demonstrate, that human subjects rate harmonies, e.g. major and minor triads, differently with respect to their sonority. These judgements of listeners have a strong psychophysical basis. Therefore, harmony perception often is explained by the notions of dissonance and tension, computing the consonance of one or two intervals. In this paper, a theory on harmony perception based on the notion of periodicity is introduced. Mathematically, periodicity is derivable from the frequency ratios of the tones in the chord with respect to its lowest tone. The used ratios can be computed by continued fraction expansion and are psychophysically motivated by the just noticeable differences in pitch perception. The theoretical results presented here correlate well to experimental results and also explain the origin of complex chords and common musical scales."
12,Yoshiyuki Kobayashi,Automatic Generation of Musical Instrument Detector by Using Evolutionary Learning Method.,2009,https://doi.org/10.5281/zenodo.1417233,"Yoshiyuki Kobayashi, SONY Corporation, JPN, company","This paper presents a novel way of generating information extractors that obtain high-level information from recorded music such as the presence of a certain musical instrument. Our information extractor is comprised of a feature set and a discrimination or regression formula. We introduce a scheme to generate the entire information extractor given only a large amount of labeled dataset. For example, data could be waveform, and label could be the presence of musical instruments in them. We propose a very flexible description of features that allows various kinds of data other than waveform. Our proposal also includes a modified evolutionary learning method to optimize the feature set. We applied our scheme to automatically generate musical instrument detectors for mixed-down music in stereo. The experiment showed that our scheme could find a suitable set of features for the objective and could generate good detectors."
13,Andre Holzapfel;Yannis Stylianou,Rhythmic Similarity in Traditional Turkish Music.,2009,https://doi.org/10.5281/zenodo.1417861,"Andre Holzapfel, Institute of Computer Science, FORTH, GRC, facility, University of Crete, GRC, education;Yannis Stylianou, Institute of Computer Science, FORTH, GRC, facility, University of Crete, GRC, education","In this paper, the problem of automatically assigning a piece of traditional Turkish music into a class of rhythm referred to as usul is addressed. For this, an approach for rhythmic similarity measurement based on scale transforms has been evaluated on a set of MIDI data. Because this task is related to time signature estimation, the accuracy of the proposed method is evaluated and compared with a state of the art time signature estimation approach. The results indicate that the proposed method can be successfully applied to audio signals of Turkish music and that it captures relevant properties of the individual usul."
14,Emmanouil Benetos;Andre Holzapfel;Yannis Stylianou,Pitched Instrument Onset Detection based on Auditory Spectra.,2009,https://doi.org/10.5281/zenodo.1416174,"Emmanouil Benetos, Institute of Computer Science, FORTH, Greece, facility, Multimedia Informatics Lab, Computer Science Department, University of Crete, Greece, education;André Holzapfel, Institute of Computer Science, FORTH, Greece, facility, Multimedia Informatics Lab, Computer Science Department, University of Crete, Greece, education;Yannis Stylianou, Institute of Computer Science, FORTH, Greece, facility, Multimedia Informatics Lab, Computer Science Department, University of Crete, Greece, education","""In this paper, a novel method for onset detection of music signals using auditory spectra is proposed. The auditory spectrogram provides a time-frequency representation that employs a sound processing model resembling the human auditory system. Recent work on onset detection employs DFT-based features, such as the spectral ﬂux and group delay function. The spectral ﬂux and group delay are in- troduced in the auditory framework and an onset detection algorithm is proposed. Experiments are conducted on a dataset covering 11 pitched instrument types, consisting of 1829 onsets in total. Results indicate the superiority of the auditory representations over the DFT-based ones, with the auditory spectral ﬂux exhibiting an onset detection im- provement by 2% in terms of F-measure when compared to the DFT-based feature."""
15,Dominikus Baur;Tim Langer;Andreas Butz,Shades of Music: Letting Users Discover Sub-Song Similarities.,2009,https://doi.org/10.5281/zenodo.1417844,"Dominikus Baur, University of Munich (LMU), DEU, education;Tim Langer, University of Munich (LMU), DEU, education;Andreas Butz, University of Munich (LMU), DEU, education","Many interesting pieces of music violate established structures or rules of their genre on purpose. These songs can be very atypical in their interior structure and their different parts might actually allude to entirely different other songs or genres. We present a query-by-example-based user interface that shows songs related to the one currently playing. This relation is not based on overall similarity, but on the similarity between the part currently playing and parts of other songs in the collection along different dimensions (pitch, timbre, bars, beats, loudness). The similarity is initially computed automatically, but can be corrected by the user. Once a sufficient number of corrections has been made, we expect the similarity measure to reach an even higher precision. Our system thereby allows users to discover hidden similarities on the level of song sections instead of whole songs."
16,Norberto Degara-Quintela;Antonio S. Pena;Soledad Torres-Guijarro,A Comparison of Score-Level Fusion Rules for Onset Detection in Music Signals.,2009,https://doi.org/10.5281/zenodo.1415692,"Norberto Degara-Quintela, University of Vigo, ESP, education;Antonio Pena, University of Vigo, ESP, education;Soledad Torres-Guijarro, Laboratorio Oficial de Metroloxía de Galicia (LOMG), ESP, facility","Finding automatically the starting time of audio events is a difficult process. A promising approach for onset detection lies in the combination of multiple algorithms. The goal of this paper is to compare score-level fusion rules that combine signal processing algorithms in a problem of automatic detection of onsets. Previous approaches usually combine detection functions by adding these functions in the time domain. The combination methods explored in this work fuse, at score-level, the peak score information (peak time and onset probability) in order to obtain a better estimate of the probability of having an onset given the probability estimates of multiple experts. Three state-of-the-art spectral-based onset detection functions are used: a spectral flux detection function, a weighted phase deviation function, and a complex domain detection function. Both untrained and trained fusion rules will be compared using a standard data set of music excerpts."
17,Yajie Hu;Xiaoou Chen;Deshun Yang,Lyric-based Song Emotion Detection with Affective Lexicon and Fuzzy Clustering Method.,2009,https://doi.org/10.5281/zenodo.1417983,"Yajie Hu, Peking University, CHN, education;Xiaoou Chen, Peking University, CHN, education;Deshun Yang, Peking University, CHN, education","A method is proposed for detecting the emotions of Chinese song lyrics based on an affective lexicon. The lexicon is composed of words translated from ANEW and words selected by other means. For each lyric sentence, emotion units, each based on an emotion word in the lexicon, are found out, and the influences of modifiers and tenses on emotion units are taken into consideration. The emotion of a sentence is calculated from its emotion units. To figure out the prominent emotions of a lyric, a fuzzy clustering method is used to group the lyric’s sentences according to their emotions. The emotion of a cluster is worked out from that of its sentences considering the individual weight of each sentence. Clusters are weighted according to the weights and confidences of their sentences and singing speeds of sentences are considered as the adjustment of the weights of clusters. Finally, the emotion of the cluster with the highest weight is selected from the prominent emotions as the main emotion of the lyric. The performance of our approach is evaluated through an experiment of emotion classification of 500 Chinese song lyrics."
18,Klaus Seyerlehner;Peter Knees;Dominik Schnitzer;Gerhard Widmer,Browsing Music Recommendation Networks.,2009,https://doi.org/10.5281/zenodo.1416972,"Klaus Seyerlehner, Johannes Kepler University, AUT, education;Peter Knees, Johannes Kepler University, AUT, education;Dominik Schnitzer, Austrian Research Institute for AI, AUT, facility;Gerhard Widmer, Austrian Research Institute for AI, AUT, facility",Many music portals offer the possibility to explore mu- sic collections via browsing automatically generated mu- sic recommendations. In this paper we argue that such music recommender systems can be transformed into an equivalent recommendation graph. We then analyze the recommendation graph of a real-world content-based mu- sic recommender systems to ﬁnd out if users can really explore the underlying song database by following those recommendations. We ﬁnd that some songs are not rec- ommended at all and are consequently not reachable via browsing. We then take a ﬁrst attempt to modify a recom- mendation network in such a way that the resulting net- work is better suited to explore the respective music space.
19,Hiromi Ishizaki;Keiichiro Hoashi;Yasuhiro Takishima,Full-Automatic DJ Mixing System with Optimal Tempo Adjustment based on Measurement Function of User Discomfort.,2009,https://doi.org/10.5281/zenodo.1418231,"Hiromi Ishizaki, KDDI R&D Laboratories Inc., JPN, company;Keiichiro Hoashi, KDDI R&D Laboratories Inc., JPN, company;Yasuhiro Takishima, KDDI R&D Laboratories Inc., JPN, company","This paper proposes an automatic DJ mixing method that can automate the processes of real world DJs and describes a prototype for a fully automatic DJ mix-like playing system. Our goal is to achieve a fully automatic DJ mixing system that can preserve overall user comfort level during DJ mixing. In this paper, we assume that the difference between the original and adjusted songs is the main cause of user discomfort in the mixed song. In order to preserve user comfort, we define the measurement function of user discomfort based on the results of a subjective experiment. Furthermore, this paper proposes a unique tempo adjustment technique called “optimal tempo adjustment”, which is robust for any combination of tempi of songs to be mixed. In the subjective experiment, the proposed method obtained higher averages of user ratings on three evaluation items compared to the conventional method. These results indicate that our system is able to preserve user comfort."
20,David Gross-Amblard;Philippe Rigaux;Lylia Abrouk;Nadine Cullot,Fingering Watermarking in Symbolic Digital Scores.,2009,https://doi.org/10.5281/zenodo.1416454,"David Gross-Amblard, Université de Bourgogne, FRA, education;Philippe Rigaux, Université de Dauphine, Paris IX, FRA, education;Lylia Abrouk, Université de Bourgogne, FRA, education;Nadine Cullot, Université de Bourgogne, FRA, education","We propose a new watermarking method that hides the writer’s identity into symbolic musical scores featuring ﬁn-gering annotations. These annotations constitute a valu-able part of the symbolic representation, yet they can be slightly modiﬁed without altering the quality of the musi-cal information. The method applies a controlled distortion of the existing ﬁngerings so that unauthorized copies can be identiﬁed. The proposed watermarking method is robust against attacks like random ﬁngering alterations and score cropping, and its detection does not require the original ﬁngering, but only the suspect one. The method is general and applies to various ﬁngering contexts and instruments."
21,Yi-Hsuan Yang;Yu-Ching Lin;Ann Lee;Homer H. Chen,Improving Musical Concept Detection by Ordinal Regression and Context Fusion.,2009,https://doi.org/10.5281/zenodo.1416650,"Yi-Hsuan Yang, National Taiwan University, TWN, education;Yu-Ching Lin, National Taiwan University, TWN, education;Ann Lee, National Taiwan University, TWN, education;Homer Chen, National Taiwan University, TWN, education","To facilitate information retrieval of large-scale music databases, the detection of musical concepts, or auto-tagging, has been an active research topic. This paper concerns the use of concept correlations to improve musical concept detection. We propose to formulate concept detection as an ordinal regression problem to explicitly take advantage of the ordinal relationship between concepts and avoid the data imbalance problem of conventional multi-label classification methods. To further improve the detection accuracy, we propose to leverage the co-occurrence patterns of concepts for context fusion and employ concept selection to remove irrelevant or noisy concepts. Evaluation on the cal500 dataset shows that we are able to improve the detection accuracy of 174 concepts from 0.2513 to 0.2924."
22,Laurent Oudre;Yves Grenier;Cédric Févotte,Template-based Chord Recognition : Influence of the Chord Types.,2009,https://doi.org/10.5281/zenodo.1414884,"Laurent Oudre, Institut TELECOM, TELECOM ParisTech, CNRS LTCI, FRA, education;Yves Grenier, Institut TELECOM, TELECOM ParisTech, CNRS LTCI, FRA, education;C´edric F´evotte, CNRS LTCI, TELECOM ParisTech, FRA, education","This paper describes a fast and efficient template-based chord recognition method. We introduce three chord models taking into account one or more harmonics for the notes of the chord. The use of pre-determined chord models enables to consider several types of chords (major, minor, dominant seventh, minor seventh, augmented, diminished...). After extracting a chromagram from the signal, the detected chord over a frame is the one minimizing a measure of fit between the chromagram frame and the chord templates. Several popular measures in the probability and signal processing field are considered for our task. In order to take into account the time persistence, we perform a post-processing filtering over the recognition criteria. The transcription tool is evaluated on the 13 Beatles albums with different chord types and compared to state-of-the-art chord recognition methods. We particularly focus on the influence of the chord types considered over the performances of the system. Experimental results show that our method outperforms the state-of-the-art and more importantly is less computationally demanding than the other evaluated systems."
23,Ioannis Karydis;Alexandros Nanopoulos;Hans-Henning Gabriel;Myra Spiliopoulou,Tag-Aware Spectral Clustering of Music Items.,2009,https://doi.org/10.5281/zenodo.1417483,"Ioannis Karydis, Ionian University, GRC, education;Alexandros Nanopoulos, Hildesheim University, DEU, education;Hans-Henning Gabriel, Otto-von-Guericke-University Magdeburg, DEU, education;Myra Spiliopoulou, Otto-von-Guericke-University Magdeburg, DEU, education","Social tagging is an increasingly popular phenomenon with substantial impact on Music Information Retrieval (MIR). Tags express the personal perspectives of the user on the music items (such as songs, artists, or albums) they tagged. These personal perspectives should be taken into account in MIR tasks that assess the similarity between music items. In this paper, we propose an novel approach for clustering music items represented in social tagging systems. Its characteristic is that it determines similarity between items by preserving the 3-way relationships among the inherent dimensions of the data, i.e., users, items, and tags. Conversely to existing approaches that use reductions to 2-way relationships (between items-users or items-tags), this characteristic allows the proposed algorithm to consider the personal perspectives of tags and to improve the clustering quality. Due to the complexity of social tagging data, we focus on spectral clustering that has been proven effective in addressing complex data. However, existing spectral clustering algorithms work with 2-way relationships. To overcome this problem, we develop a novel data-modeling scheme and a tag-aware spectral clustering procedure that uses tensors (high-dimensional arrays) to store the multi-graph structures that capture the personalised aspects of similarity. Experimental results with data from Last.fm indicate the superiority of the proposed method in terms of clustering quality over conventional spectral clustering approaches that consider only 2-way relationships."
24,Christopher Santoro;Corey Cheng,Multiple F0 Estimation in the Transform Domain.,2009,https://doi.org/10.5281/zenodo.1416242,"Christopher A. Santoro, LSB Audio, USA, company;Corey I. Cheng, University of Miami, USA, education","A novel algorithm is proposed to estimate the fundamental frequencies present in polyphonic acoustic mixtures expressed in a transform domain. As an example, the algorithm operates on Modified Discrete Cosine Transform (MDCT) coefficients in order to demonstrate the utility of the method in commercially available perceptual audio codecs which use the MDCT. An auditory model is developed along with several optimizations that deal with the constraints of processing in the transform-domain, including an interpolation method, a transform-domain half-wave rectification model, tonal component estimation, and sparse convolution. Test results are separated by instrument and analyzed in detail. The proposed algorithm is shown to perform comparably to state of the art time-domain methods."
25,Zoltán Juhász,Motive Identification in 22 Folksong Corpora Using Dynamic Time Warping and Self Organizing Maps.,2009,https://doi.org/10.5281/zenodo.1416216,"Zoltán Juhász, Research Institute for Technical Physics and Materials Science, HUN, facility","A system for automatic motive identification of large folksong corpora is described in this article. The method is based on a dynamic time warping algorithm determining inherent repeating elements of the melodies and a self-organizing map that learns the most typical motive contours. Using this system, the typical motive collections of 22 cultures in Eurasia have been determined, and another great common self organising map has been trained by the unified collection of the national/areal motive collections. The analysis of the overlaps of the national-areal excitations on the common map allowed us to draw a graph of connections, which shows two main distinct groups, according to the geographical distribution."
26,Matthias Gruhne;Christian Dittmar;Daniel Gärtner,Improving Rhythmic Similarity Computation by Beat Histogram Transformations.,2009,https://doi.org/10.5281/zenodo.1417635,"Matthias Gruhne, Bach Technology AS, NOR, company;Christian Dittmar, Fraunhofer IDMT, DEU, facility;Daniel Gaertner, Fraunhofer IDMT, DEU, facility","Rhythmic descriptors are often utilized for semantic mu-
sic classiﬁcation, such as genre recognition or tempo de-
tection. Several algorithms dealing with the extraction of
rhythmic information from music signals were proposed in
literature. Most of them derive a so-called beat histogram
by auto-correlating a representation of the temporal enve-
lope of the music signal. To circumvent the problem of
tempo dependency, post-processing via higher-order statis-
tics has been reported. Tests concluded, that these statis-
tics are still tempo dependent to a certain extent.
This
paper describes a method, which transforms the original
auto-correlated envelope into a tempo-independent rhyth-
mic feature vector by multiplying the lag-axis with a stretch
factor. This factor is computed with a new correlation tech-
nique which works in the logarithmic domain. The pro-
posed method is evaluated for rhythmic similarity, consist-
ing of two tasks: One test with manually created rhythms
as proof of concept and another test using a large real-
world music archive."
27,Parag Chordia;Alex Rae,Using Source Separation to Improve Tempo Detection.,2009,https://doi.org/10.5281/zenodo.1416536,"Parag Chordia, Georgia Institute of Technology, USA, education;Alex Rae, Georgia Tech Center for Music Technology, USA, education","We describe a novel tempo estimation method based on decomposing musical audio into sources using principal latent component analysis (PLCA). The approach is motivated by the observation that in rhythmically complex music, some layers may be more rhythmically regular than the overall mix, thus facilitating tempo detection. Each excerpt was analyzed using PLCA and the resulting components were each tempo tracked using a standard autocorrelation-based algorithm. We describe several techniques for aggregating or choosing among the multiple estimates that result from this process to extract a global tempo estimate. The system was evaluated on the MIREX 2006 training database as well as a newly constructed database of rhythmically complex electronic music consisting of 27 examples (IDM DB). For these databases the algorithms improved accuracy by 10% (60% vs 50%) and 22.3% (48.2% vs. 25.9%) respectively. These preliminary results suggest that for some types of music, source-separation may lead to better tempo detection."
28,Peter Grosche;Meinard Müller,A Mid-Level Representation for Capturing Dominant Tempo and Pulse Information in Music Recordings.,2009,https://doi.org/10.5281/zenodo.1416016,"Peter Grosche, Saarland University and MPI Informatik, DEU, education;Meinard Müller, Saarland University and MPI Informatik, DEU, education","Automated beat tracking and tempo estimation from music recordings become challenging tasks in the case of non-percussive music with soft note onsets and time-varying tempo. In this paper, we introduce a novel mid-level representation which captures predominant local pulse information. To this end, we first derive a tempogram by performing a local spectral analysis on a previously extracted, possibly very noisy onset representation. From this, we derive for each time position the predominant tempo as well as a sinusoidal kernel that best explains the local periodic nature of the onset representation. Then, our main idea is to accumulate the local kernels over time yielding a single function that reveals the predominant local pulse (PLP). We show that this function constitutes a robust mid-level representation from which one can derive musically meaningful tempo and beat information for non-percussive music even in the presence of significant tempo fluctuations. Furthermore, our representation allows for incorporating prior knowledge on the expected tempo range to exhibit information on different pulse levels."
29,Dominik Lübbers;Matthias Jarke,Adaptive Multimodal Exploration of Music Collections.,2009,https://doi.org/10.5281/zenodo.1415518,"Dominik Lübbers, RWTH Aachen University, DEU, education; German University of Technology, OMN, education;Matthias Jarke, RWTH Aachen University, DEU, education","""Discovering music that we like rarely happens as a result of a directed search. Except for the case where we have exact meta data at hand it is hard to articulate what song is attractive to us. Therefore it is essential to develop and evaluate systems that support guided exploratory browsing of the music space. While a number of algorithms for organizing music collections according to a given similarity measure have been applied successfully, the generated structure is usually only presented visually and listening requires cumbersome skipping through the individual pieces. To close this media gap we describe an immersive multimodal exploration environment which extends the presentation of a song collection in a video-game-like virtual 3-D landscape by carefully adjusted spatialized plackback of songs. The user can freely navigate through the virtual world guided by the acoustic clues surrounding him. Observing his interaction with the environment the system furthermore learns the user’s way of structuring his collection by adapting a weighted combination of a wide range of integrated content-based, meta-data-based and collaborative similarity measures. Our evaluation proves the importance of auditory feedback for music exploration and shows that our system is capable of adjusting to different notions of similarity."""
30,Chao-Ling Hsu;Liang-Yu Chen;Jyh-Shing Roger Jang;Hsing-Ji Li,Singing Pitch Extraction from Monaural Polyphonic Songs by Contextual Audio Modeling and Singing Harmonic Enhancement.,2009,https://doi.org/10.5281/zenodo.1418009,"Chao-Ling Hsu, National Tsing Hua Univ., TWN, education;Liang-Yu Chen, National Tsing Hua Univ., TWN, education;Jyh-Shing Roger Jang, National Tsing Hua Univ., TWN, education;Hsing-Ji Li, Institute for Information Industry, TWN, facility","This paper proposes a novel approach to extract the pitches of singing voices from monaural polyphonic songs. The hidden Markov model (HMM) is adopted to model the transition between adjacent singing pitches in time, and the relationships between melody and its chord, which is implicitly represented by features extracted from the spectrum. Moreover, another set of features which represents the energy distribution of the enhanced singing harmonic structure is proposed by applying a normalized sub-harmonic summation technique. By using these two feature sets with complementary characteristics, a 2-stream HMM is constructed for singing pitch extraction. Quantitative evaluation shows that the proposed system outperforms the compared approaches for singing pitch extraction from polyphonic songs."
